기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산
Warner Bros. Discovery,WBD,2019Q2,2019-06-30,분기별 당기순이익(지배),947000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000039/,
Warner Bros. Discovery,WBD,2019Q2,2019-06-30,분기별 영업활동현금흐름,674000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1437107/000143710719000039/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710719000026/,누적 1216000000 − 직전누적 542000000 (시작 2019-01-01)
Warner Bros. Discovery,WBD,2019Q2,2019-06-30,분기말 자산총계,33845000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000039/,
Warner Bros. Discovery,WBD,2019Q2,2019-06-30,분기말 부채총계,22180000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000039/,메자닌(일시자본) 444000000 별도
Warner Bros. Discovery,WBD,2019Q2,2019-06-30,분기말 총자본(자기자본),11221000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000039/,
Warner Bros. Discovery,WBD,2019Q2,2019-06-30,분기말 지배지분 자본,9621000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000039/,
Warner Bros. Discovery,WBD,2019Q2,2019-06-28,분기말 종가,30.7,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2019-06-28),
Warner Bros. Discovery,WBD,2019Q2,2019-07-24,분기말 상장주식수,537620883,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710719000039/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2019-07-24): CommonClassAMember 158036795, CommonClassBMember 6512378, CommonClassCMember 373071710"
Warner Bros. Discovery,WBD,2019Q2,2019-06-28,분기말 시가총액,16504961108,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2019-06-28) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710719000039/,종가 30.7 × 주식수 537620883
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기별 매출액,2678000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기별 영업이익,619000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기별 당기순이익(지배),262000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기별 영업활동현금흐름,951000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710719000039/,누적 2167000000 − 직전누적 1216000000 (시작 2019-01-01)
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기말 자산총계,32825000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기말 부채총계,21246000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,메자닌(일시자본) 446000000 별도
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기말 총자본(자기자본),11133000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기말 지배지분 자본,9518000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기말 종가,26.63,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2019-09-30),
Warner Bros. Discovery,WBD,2019Q3,2019-10-28,분기말 상장주식수,525316382,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2019-10-28): CommonClassAMember 158140027, CommonClassBMember 6512378, CommonClassCMember 360663977"
Warner Bros. Discovery,WBD,2019Q3,2019-09-30,분기말 시가총액,13989175253,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2019-09-30) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,종가 26.63 × 주식수 525316382
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기별 매출액,2874000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,연간 11144000000 − 9개월누적 8270000000 (RevenueFromContractWithCustomerExcludingAssessedTax)
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기별 영업이익,705000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,연간 3009000000 − 9개월누적 2304000000 (OperatingIncomeLoss)
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기별 당기순이익(지배),476000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,연간 2069000000 − 9개월누적 1593000000 (NetIncomeLoss)
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기별 영업활동현금흐름,1232000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710719000050/,누적 3399000000 − 직전누적 2167000000 (시작 2019-01-01)
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기말 자산총계,33735000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/,
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기말 부채총계,21769000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/,메자닌(일시자본) 442000000 별도
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기말 총자본(자기자본),11524000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/,
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기말 지배지분 자본,9891000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/,
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기말 종가,32.74,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2019-12-31),
Warner Bros. Discovery,WBD,2019Q4,2020-02-13,분기말 상장주식수,520922321,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2020-02-13): CommonClassAMember 158566403, CommonClassBMember 6512378, CommonClassCMember 355843540"
Warner Bros. Discovery,WBD,2019Q4,2019-12-31,분기말 시가총액,17054996790,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2019-12-31) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/,종가 32.74 × 주식수 520922321
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기별 매출액,2683000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기별 영업이익,779000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기별 당기순이익(지배),377000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기별 영업활동현금흐름,335000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기말 자산총계,33390000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기말 부채총계,21986000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,메자닌(일시자본) 442000000 별도
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기말 총자본(자기자본),10962000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기말 지배지분 자본,9470000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기말 종가,19.44,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2020-03-31),
Warner Bros. Discovery,WBD,2020Q1,2020-04-22,분기말 상장주식수,506693601,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2020-04-22): CommonClassAMember 160019717, CommonClassBMember 6512378, CommonClassCMember 340161506"
Warner Bros. Discovery,WBD,2020Q1,2020-03-31,분기말 시가총액,9850123603,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2020-03-31) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,종가 19.44 × 주식수 506693601
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기별 매출액,2541000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기별 영업이익,717000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기별 당기순이익(지배),271000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기별 영업활동현금흐름,991000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000026/,누적 1326000000 − 직전누적 335000000 (시작 2020-01-01)
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기말 자산총계,33089000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기말 부채총계,21289000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,메자닌(일시자본) 442000000 별도
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기말 총자본(자기자본),11358000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기말 지배지분 자본,9867000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기말 종가,21.1,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2020-06-30),
Warner Bros. Discovery,WBD,2020Q2,2020-07-24,분기말 상장주식수,506888843,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2020-07-24): CommonClassAMember 160205701, CommonClassBMember 6512378, CommonClassCMember 340170764"
Warner Bros. Discovery,WBD,2020Q2,2020-06-30,분기말 시가총액,10695354587,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2020-06-30) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,종가 21.1 × 주식수 506888843
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기별 매출액,2561000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기별 영업이익,531000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기별 당기순이익(지배),300000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기별 영업활동현금흐름,860000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000069/,누적 2186000000 − 직전누적 1326000000 (시작 2020-01-01)
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기말 자산총계,33438000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기말 부채총계,21398000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,메자닌(일시자본) 443000000 별도
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기말 총자본(자기자본),11597000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기말 지배지분 자본,10087000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기말 종가,21.77,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2020-09-30),
Warner Bros. Discovery,WBD,2020Q3,2020-10-26,분기말 상장주식수,491003517,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2020-10-26): CommonClassAMember 160318208, CommonClassBMember 6512378, CommonClassCMember 324172931"
Warner Bros. Discovery,WBD,2020Q3,2020-09-30,분기말 시가총액,10689146565,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2020-09-30) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,종가 21.77 × 주식수 491003517
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기별 매출액,2886000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,연간 10671000000 − 9개월누적 7785000000 (RevenueFromContractWithCustomerExcludingAssessedTax)
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기별 영업이익,488000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,연간 2515000000 − 9개월누적 2027000000 (OperatingIncomeLoss)
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기별 당기순이익(지배),271000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,연간 1219000000 − 9개월누적 948000000 (NetIncomeLoss)
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기별 영업활동현금흐름,553000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710720000089/,누적 2739000000 − 직전누적 2186000000 (시작 2020-01-01)
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기말 자산총계,34087000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/,
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기말 부채총계,21704000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/,메자닌(일시자본) 383000000 별도
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기말 총자본(자기자본),12000000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/,
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기말 지배지분 자본,10464000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/,
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기말 종가,30.09,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2020-12-31),
Warner Bros. Discovery,WBD,2020Q4,2021-02-08,분기말 상장주식수,487334195,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2021-02-08): CommonClassAMember 162490752, CommonClassBMember 6512378, CommonClassCMember 318331065"
Warner Bros. Discovery,WBD,2020Q4,2020-12-31,분기말 시가총액,14663885928,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2020-12-31) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/,종가 30.09 × 주식수 487334195
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기별 매출액,2792000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기별 영업이익,396000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기별 당기순이익(지배),140000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기별 영업활동현금흐름,269000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기말 자산총계,33625000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기말 부채총계,21050000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,메자닌(일시자본) 356000000 별도
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기말 총자본(자기자본),12219000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기말 지배지분 자본,10815000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기말 종가,43.46,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2021-03-31),
Warner Bros. Discovery,WBD,2021Q1,2021-04-16,분기말 상장주식수,505312656,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2021-04-16): CommonClassAMember 168654015, CommonClassBMember 6512378, CommonClassCMember 330146263"
Warner Bros. Discovery,WBD,2021Q1,2021-03-31,분기말 시가총액,21960888030,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2021-03-31) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,종가 43.46 × 주식수 505312656
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기별 매출액,3062000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기별 영업이익,779000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기별 당기순이익(지배),672000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기별 영업활동현금흐름,834000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000088/,누적 1103000000 − 직전누적 269000000 (시작 2021-01-01)
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기말 자산총계,34572000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기말 부채총계,21264000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,메자닌(일시자본) 357000000 별도
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기말 총자본(자기자본),12951000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기말 지배지분 자본,11538000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기말 종가,30.68,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2021-06-30),
Warner Bros. Discovery,WBD,2021Q2,2021-07-23,분기말 상장주식수,505745608,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2021-07-23): CommonClassAMember 169086967, CommonClassBMember 6512378, CommonClassCMember 330146263"
Warner Bros. Discovery,WBD,2021Q2,2021-06-30,분기말 시가총액,15516275253,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2021-06-30) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,종가 30.68 × 주식수 505745608
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기별 매출액,3150000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기별 영업이익,329000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기별 당기순이익(지배),156000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기별 영업활동현금흐름,811000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000166/,누적 1914000000 − 직전누적 1103000000 (시작 2021-01-01)
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기말 자산총계,34318000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기말 부채총계,20920000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,메자닌(일시자본) 358000000 별도
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기말 총자본(자기자본),13040000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기말 지배지분 자본,11611000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기말 종가,25.38,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2021-09-30),
Warner Bros. Discovery,WBD,2021Q3,2021-10-22,분기말 상장주식수,505865890,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,"XBRL 원문 dei:EntityCommonStockSharesOutstanding 3개 클래스 합 ; 클래스별(2021-10-22): CommonClassAMember 169207249, CommonClassBMember 6512378, CommonClassCMember 330146263"
Warner Bros. Discovery,WBD,2021Q3,2021-09-30,분기말 시가총액,12838876288,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/WBD?interval=1d&events=splits (2021-09-30) ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,종가 25.38 × 주식수 505865890
Warner Bros. Discovery,WBD,2021Q4,2021-12-31,분기별 매출액,3187000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000143710722000031/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,연간 12191000000 − 9개월누적 9004000000 (RevenueFromContractWithCustomerExcludingAssessedTax)
Warner Bros. Discovery,WBD,2021Q4,2021-12-31,분기별 영업이익,508000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000143710722000031/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,연간 2012000000 − 9개월누적 1504000000 (OperatingIncomeLoss)
Warner Bros. Discovery,WBD,2021Q4,2021-12-31,분기별 당기순이익(지배),38000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1437107/000143710722000031/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,연간 1006000000 − 9개월누적 968000000 (NetIncomeLoss)
Warner Bros. Discovery,WBD,2021Q4,2021-12-31,분기별 영업활동현금흐름,884000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1437107/000143710722000031/ ; https://www.sec.gov/Archives/edgar/data/1437107/000143710721000183/,누적 2798000000 − 직전누적 1914000000 (시작 2021-01-01)
