기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산
Oracle,ORCL,2019Q2,2019-05-31,분기말 부채총계,86346000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/,부채및자본 108709000000 − 총자본 22363000000
Oracle,ORCL,2019Q2,2019-05-31,분기말 총자본(자기자본),22363000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/,
Oracle,ORCL,2019Q2,2019-05-31,분기말 지배지분 자본,21785000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/,
Oracle,ORCL,2019Q2,2019-05-31,분기말 종가,50.6,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2019-05-31),
Oracle,ORCL,2019Q2,2019-06-17,분기말 상장주식수,3335819000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2019Q2,2019-05-31,분기말 시가총액,168792441400,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2019-05-31) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/,종가 50.6 × 주식수 3335819000
Oracle,ORCL,2019Q3,2019-08-31,분기별 매출액,9218000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,
Oracle,ORCL,2019Q3,2019-08-31,분기별 영업이익,2877000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,
Oracle,ORCL,2019Q3,2019-08-31,분기별 당기순이익(지배),2137000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,
Oracle,ORCL,2019Q3,2019-08-31,분기별 영업활동현금흐름,6000000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,
Oracle,ORCL,2019Q3,2019-08-31,분기말 자산총계,106229000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,
Oracle,ORCL,2019Q3,2019-08-31,분기말 부채총계,87210000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,부채및자본 106229000000 − 총자본 19019000000
Oracle,ORCL,2019Q3,2019-08-31,분기말 총자본(자기자본),19019000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,
Oracle,ORCL,2019Q3,2019-08-31,분기말 지배지분 자본,18433000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,
Oracle,ORCL,2019Q3,2019-08-30,분기말 종가,52.06,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2019-08-30),
Oracle,ORCL,2019Q3,2019-09-10,분기말 상장주식수,3288330000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2019Q3,2019-08-30,분기말 시가총액,171190459800,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2019-08-30) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,종가 52.06 × 주식수 3288330000
Oracle,ORCL,2019Q4,2019-11-30,분기별 매출액,9614000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,
Oracle,ORCL,2019Q4,2019-11-30,분기별 영업이익,3183000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,
Oracle,ORCL,2019Q4,2019-11-30,분기별 당기순이익(지배),2311000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,
Oracle,ORCL,2019Q4,2019-11-30,분기별 영업활동현금흐름,513000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/,누적 6513000000 − 직전누적 6000000000 (시작 2019-06-01)
Oracle,ORCL,2019Q4,2019-11-30,분기말 자산총계,98443000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,
Oracle,ORCL,2019Q4,2019-11-30,분기말 부채총계,82258000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,부채및자본 98443000000 − 총자본 16185000000
Oracle,ORCL,2019Q4,2019-11-30,분기말 총자본(자기자본),16185000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,
Oracle,ORCL,2019Q4,2019-11-30,분기말 지배지분 자본,15563000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,
Oracle,ORCL,2019Q4,2019-11-29,분기말 종가,56.14,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2019-11-29),
Oracle,ORCL,2019Q4,2019-12-09,분기말 상장주식수,3207649000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2019Q4,2019-11-29,분기말 시가총액,180077414860,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2019-11-29) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,종가 56.14 × 주식수 3207649000
Oracle,ORCL,2020Q1,2020-02-29,분기별 매출액,9796000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,
Oracle,ORCL,2020Q1,2020-02-29,분기별 영업이익,3528000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,
Oracle,ORCL,2020Q1,2020-02-29,분기별 당기순이익(지배),2571000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,
Oracle,ORCL,2020Q1,2020-02-29,분기별 영업활동현금흐름,3012000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/,누적 9525000000 − 직전누적 6513000000 (시작 2019-06-01)
Oracle,ORCL,2020Q1,2020-02-29,분기말 자산총계,96704000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,
Oracle,ORCL,2020Q1,2020-02-29,분기말 부채총계,81823000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,부채및자본 96704000000 − 총자본 14881000000
Oracle,ORCL,2020Q1,2020-02-29,분기말 총자본(자기자본),14881000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,
Oracle,ORCL,2020Q1,2020-02-29,분기말 지배지분 자본,14235000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,
Oracle,ORCL,2020Q1,2020-02-28,분기말 종가,49.46,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2020-02-28),
Oracle,ORCL,2020Q1,2020-03-09,분기말 상장주식수,3153584000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2020Q1,2020-02-28,분기말 시가총액,155976264640,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2020-02-28) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,종가 49.46 × 주식수 3153584000
Oracle,ORCL,2020Q2,2020-05-31,분기별 매출액,10439000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,연간 39068000000 − 9개월누적 28629000000 (RevenueFromContractWithCustomerExcludingAssessedTax)
Oracle,ORCL,2020Q2,2020-05-31,분기별 영업이익,4308000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,연간 13896000000 − 9개월누적 9588000000 (OperatingIncomeLoss)
Oracle,ORCL,2020Q2,2020-05-31,분기별 당기순이익(지배),3116000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,연간 10135000000 − 9개월누적 7019000000 (NetIncomeLoss)
Oracle,ORCL,2020Q2,2020-05-31,분기별 영업활동현금흐름,3614000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/,누적 13139000000 − 직전누적 9525000000 (시작 2019-06-01)
Oracle,ORCL,2020Q2,2020-05-31,분기말 자산총계,115438000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/,
Oracle,ORCL,2020Q2,2020-05-31,분기말 부채총계,102721000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/,부채및자본 115438000000 − 총자본 12717000000
Oracle,ORCL,2020Q2,2020-05-31,분기말 총자본(자기자본),12717000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/,
Oracle,ORCL,2020Q2,2020-05-31,분기말 지배지분 자본,12074000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/,
Oracle,ORCL,2020Q2,2020-05-29,분기말 종가,53.77,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2020-05-29),
Oracle,ORCL,2020Q2,2020-06-16,분기말 상장주식수,3068682000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2020Q2,2020-05-29,분기말 시가총액,165003031140,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2020-05-29) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/,종가 53.77 × 주식수 3068682000
Oracle,ORCL,2020Q3,2020-08-31,분기별 매출액,9367000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,
Oracle,ORCL,2020Q3,2020-08-31,분기별 영업이익,3211000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,
Oracle,ORCL,2020Q3,2020-08-31,분기별 당기순이익(지배),2251000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,
Oracle,ORCL,2020Q3,2020-08-31,분기별 영업활동현금흐름,5953000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,
Oracle,ORCL,2020Q3,2020-08-31,분기말 자산총계,113546000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,
Oracle,ORCL,2020Q3,2020-08-31,분기말 부채총계,103406000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,부채및자본 113546000000 − 총자본 10140000000
Oracle,ORCL,2020Q3,2020-08-31,분기말 총자본(자기자본),10140000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,
Oracle,ORCL,2020Q3,2020-08-31,분기말 지배지분 자본,9491000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,
Oracle,ORCL,2020Q3,2020-08-31,분기말 종가,57.22,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2020-08-31),
Oracle,ORCL,2020Q3,2020-09-04,분기말 상장주식수,3007161000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2020Q3,2020-08-31,분기말 시가총액,172069752420,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2020-08-31) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,종가 57.22 × 주식수 3007161000
Oracle,ORCL,2020Q4,2020-11-30,분기별 매출액,9800000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,
Oracle,ORCL,2020Q4,2020-11-30,분기별 영업이익,3583000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,
Oracle,ORCL,2020Q4,2020-11-30,분기별 당기순이익(지배),2442000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,
Oracle,ORCL,2020Q4,2020-11-30,분기별 영업활동현금흐름,1388000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020043448/,누적 7341000000 − 직전누적 5953000000 (시작 2020-06-01)
Oracle,ORCL,2020Q4,2020-11-30,분기말 자산총계,110014000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,
Oracle,ORCL,2020Q4,2020-11-30,분기말 부채총계,101398000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,부채및자본 110014000000 − 총자본 8616000000
Oracle,ORCL,2020Q4,2020-11-30,분기말 총자본(자기자본),8616000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,
Oracle,ORCL,2020Q4,2020-11-30,분기말 지배지분 자본,7917000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,
Oracle,ORCL,2020Q4,2020-11-30,분기말 종가,57.72,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2020-11-30),
Oracle,ORCL,2020Q4,2020-12-04,분기말 상장주식수,2944034000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2020Q4,2020-11-30,분기말 시가총액,169929642480,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2020-11-30) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,종가 57.72 × 주식수 2944034000
Oracle,ORCL,2021Q1,2021-02-28,분기별 매출액,10085000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,
Oracle,ORCL,2021Q1,2021-02-28,분기별 영업이익,3878000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,
Oracle,ORCL,2021Q1,2021-02-28,분기별 당기순이익(지배),5021000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,
Oracle,ORCL,2021Q1,2021-02-28,분기별 영업활동현금흐름,3704000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459020056896/,누적 11045000000 − 직전누적 7341000000 (시작 2020-06-01)
Oracle,ORCL,2021Q1,2021-02-28,분기말 자산총계,118109000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,
Oracle,ORCL,2021Q1,2021-02-28,분기말 부채총계,108472000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,부채및자본 118109000000 − 총자본 9637000000
Oracle,ORCL,2021Q1,2021-02-28,분기말 총자본(자기자본),9637000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,
Oracle,ORCL,2021Q1,2021-02-28,분기말 지배지분 자본,8900000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,
Oracle,ORCL,2021Q1,2021-02-26,분기말 종가,64.51,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2021-02-26),
Oracle,ORCL,2021Q1,2021-03-05,분기말 상장주식수,2883535000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2021Q1,2021-02-26,분기말 시가총액,186016842850,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2021-02-26) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,종가 64.51 × 주식수 2883535000
Oracle,ORCL,2021Q2,2021-05-31,분기별 매출액,11227000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,연간 40479000000 − 9개월누적 29252000000 (RevenueFromContractWithCustomerExcludingAssessedTax)
Oracle,ORCL,2021Q2,2021-05-31,분기별 영업이익,4541000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,연간 15213000000 − 9개월누적 10672000000 (OperatingIncomeLoss)
Oracle,ORCL,2021Q2,2021-05-31,분기별 당기순이익(지배),4032000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,연간 13746000000 − 9개월누적 9714000000 (NetIncomeLoss)
Oracle,ORCL,2021Q2,2021-05-31,분기별 영업활동현금흐름,4842000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021012539/,누적 15887000000 − 직전누적 11045000000 (시작 2020-06-01)
Oracle,ORCL,2021Q2,2021-05-31,분기말 자산총계,131107000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/,
Oracle,ORCL,2021Q2,2021-05-31,분기말 부채총계,125155000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/,부채및자본 131107000000 − 총자본 5952000000
Oracle,ORCL,2021Q2,2021-05-31,분기말 총자본(자기자본),5952000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/,
Oracle,ORCL,2021Q2,2021-05-31,분기말 지배지분 자본,5238000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/,
Oracle,ORCL,2021Q2,2021-05-28,분기말 종가,78.74,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2021-05-28),
Oracle,ORCL,2021Q2,2021-06-15,분기말 상장주식수,2792000000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2021Q2,2021-05-28,분기말 시가총액,219842080000,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2021-05-28) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/,종가 78.74 × 주식수 2792000000
Oracle,ORCL,2021Q3,2021-08-31,분기별 매출액,9728000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,
Oracle,ORCL,2021Q3,2021-08-31,분기별 영업이익,3427000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,
Oracle,ORCL,2021Q3,2021-08-31,분기별 당기순이익(지배),2457000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,
Oracle,ORCL,2021Q3,2021-08-31,분기별 영업활동현금흐름,5391000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,
Oracle,ORCL,2021Q3,2021-08-31,분기말 자산총계,122924000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,
Oracle,ORCL,2021Q3,2021-08-31,분기말 부채총계,124054000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,부채및자본 122924000000 − 총자본 -1130000000
Oracle,ORCL,2021Q3,2021-08-31,분기말 총자본(자기자본),-1130000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,
Oracle,ORCL,2021Q3,2021-08-31,분기말 지배지분 자본,-1541000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,
Oracle,ORCL,2021Q3,2021-08-31,분기말 종가,89.13,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2021-08-31),
Oracle,ORCL,2021Q3,2021-09-06,분기말 상장주식수,2738179000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2021Q3,2021-08-31,분기말 시가총액,244053894270,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2021-08-31) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,종가 89.13 × 주식수 2738179000
Oracle,ORCL,2021Q4,2021-11-30,분기별 매출액,10360000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,
Oracle,ORCL,2021Q4,2021-11-30,분기별 영업이익,-824000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,
Oracle,ORCL,2021Q4,2021-11-30,분기별 당기순이익(지배),-1247000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,
Oracle,ORCL,2021Q4,2021-11-30,분기별 영업활동현금흐름,-3682000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021047772/,누적 1709000000 − 직전누적 5391000000 (시작 2021-06-01)
Oracle,ORCL,2021Q4,2021-11-30,분기말 자산총계,106897000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,
Oracle,ORCL,2021Q4,2021-11-30,분기말 부채총계,116555000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,부채및자본 106897000000 − 총자본 -9658000000
Oracle,ORCL,2021Q4,2021-11-30,분기말 총자본(자기자본),-9658000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,
Oracle,ORCL,2021Q4,2021-11-30,분기말 지배지분 자본,-10101000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,
Oracle,ORCL,2021Q4,2021-11-30,분기말 종가,90.74,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2021-11-30),
Oracle,ORCL,2021Q4,2021-12-06,분기말 상장주식수,2670447000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,dei:EntityCommonStockSharesOutstanding 클래스 합
Oracle,ORCL,2021Q4,2021-11-30,분기말 시가총액,242316360780,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/ORCL?interval=1d&events=splits (2021-11-30) ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,종가 90.74 × 주식수 2670447000
Oracle,ORCL,2022Q1,2022-02-28,분기별 매출액,10513000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459022009859/,
Oracle,ORCL,2022Q1,2022-02-28,분기별 영업이익,3822000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459022009859/,
Oracle,ORCL,2022Q1,2022-02-28,분기별 당기순이익(지배),2319000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459022009859/,
Oracle,ORCL,2022Q1,2022-02-28,분기별 영업활동현금흐름,3845000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1341439/000156459022009859/ ; https://www.sec.gov/Archives/edgar/data/1341439/000156459021060022/,누적 5554000000 − 직전누적 1709000000 (시작 2021-06-01)
Oracle,ORCL,2022Q1,2022-02-28,분기말 자산총계,108644000000,USD,공시,https://www.sec.gov/Archives/edgar/data/1341439/000156459022009859/,
Oracle,ORCL,2022Q1,2022-02-28,분기말 부채총계,116855000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1341439/000156459022009859/,부채및자본 108644000000 − 총자본 -8211000000
