기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
Zimmer Biomet,ZBH,2012Q4,2012-12-31,분기말 자산총계,재작성 검증 실패(원 공시 유지),9012400000,공시,https://www.sec.gov/Archives/edgar/data/1136869/000119312513079914/,,https://www.sec.gov/Archives/edgar/data/1136869/000119312513079914/
Zimmer Biomet,ZBH,2012Q4,2012-12-31,분기말 부채총계,재작성 검증 실패(원 공시 유지),3146100000,공시,https://www.sec.gov/Archives/edgar/data/1136869/000119312513079914/,,https://www.sec.gov/Archives/edgar/data/1136869/000119312513079914/
Zimmer Biomet,ZBH,2012Q4,2012-12-31,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),5866300000,공시,https://www.sec.gov/Archives/edgar/data/1136869/000119312513079914/,,https://www.sec.gov/Archives/edgar/data/1136869/000119312513079914/
Zimmer Biomet,ZBH,2012Q4,2012-12-31,분기말 지배지분 자본,재작성 검증 실패(원 공시 유지),5860900000,공시,https://www.sec.gov/Archives/edgar/data/1136869/000119312513079914/,,https://www.sec.gov/Archives/edgar/data/1136869/000119312513079914/
Zimmer Biomet,ZBH,2013Q4,2013-12-31,분기별 영업이익,재작성 반영,315300000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/ ; https://www.sec.gov/Archives/edgar/data/1136869/000119312513437324/,348300000,https://www.sec.gov/Archives/edgar/data/1136869/000119312516485039/ ; https://www.sec.gov/Archives/edgar/data/1136869/000119312513437324/
Zimmer Biomet,ZBH,2013Q4,2013-12-31,분기별 당기순이익(지배),재작성 반영,235900000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/ ; https://www.sec.gov/Archives/edgar/data/1136869/000119312513437324/,255300000,https://www.sec.gov/Archives/edgar/data/1136869/000119312516485039/ ; https://www.sec.gov/Archives/edgar/data/1136869/000119312513437324/
Zimmer Biomet,ZBH,2013Q4,2013-12-31,분기말 자산총계,재작성 검증 실패(원 공시 유지),9580600000,공시,https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/,,https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/
Zimmer Biomet,ZBH,2013Q4,2013-12-31,분기말 부채총계,재작성 검증 실패(원 공시 유지),3280500000,공시,https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/,,https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/
Zimmer Biomet,ZBH,2013Q4,2013-12-31,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),6300100000,공시,https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/,,https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/
Zimmer Biomet,ZBH,2013Q4,2013-12-31,분기말 지배지분 자본,재작성 검증 실패(원 공시 유지),6297300000,공시,https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/,,https://www.sec.gov/Archives/edgar/data/1136869/000119312514076641/
