기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산
PPG Industries,PPG,2010Q1,2010-03-31,분기별 매출액,3126000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,
PPG Industries,PPG,2010Q1,2010-03-31,분기별 영업이익,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,
PPG Industries,PPG,2010Q1,2010-03-31,분기별 당기순이익(지배),30000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,
PPG Industries,PPG,2010Q1,2010-03-31,분기별 영업활동현금흐름,-54000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,
PPG Industries,PPG,2010Q1,2010-03-31,분기말 자산총계,13756000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,
PPG Industries,PPG,2010Q1,2010-03-31,분기말 부채총계,9967000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,
PPG Industries,PPG,2010Q1,2010-03-31,분기말 총자본(자기자본),3789000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,
PPG Industries,PPG,2010Q1,2010-03-31,분기말 지배지분 자본,3592000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,
PPG Industries,PPG,2010Q1,2010-03-31,분기말 종가,65.4,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2010-03-31),분할조정 종가 32.7 × 이후 분할계수 2
PPG Industries,PPG,2010Q1,2010-03-31,분기말 상장주식수,166327067,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,dei:EntityCommonStockSharesOutstanding 클래스 합
PPG Industries,PPG,2010Q1,2010-03-31,분기말 시가총액,10877790182,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/PPG?interval=1d&events=splits (2010-03-31) ; https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,종가 65.4 × 주식수 166327067
PPG Industries,PPG,2010Q2,2010-06-30,분기별 매출액,3458000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510165782/,
PPG Industries,PPG,2010Q2,2010-06-30,분기별 영업이익,507000000,USD,공시(후속 보고서 비교기간),https://www.sec.gov/Archives/edgar/data/79879/000119312511204498/,OperatingIncomeLoss ; 그 분기 보고서에 연결 총계가 없어 2011-08-01 제출본의 비교기간에서 읽었다
PPG Industries,PPG,2010Q2,2010-06-30,분기별 당기순이익(지배),272000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510165782/,
PPG Industries,PPG,2010Q2,2010-06-30,분기별 영업활동현금흐름,421000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/79879/000119312510165782/ ; https://www.sec.gov/Archives/edgar/data/79879/000119312510093068/,누적 367000000 − 직전누적 -54000000 (시작 2010-01-01)
PPG Industries,PPG,2010Q2,2010-06-30,분기말 자산총계,13366000000,USD,공시,https://www.sec.gov/Archives/edgar/data/79879/000119312510165782/,
