기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
Carnival,CCL,2012Q4,2012-11-30,분기말 부채총계,재작성 반영,15232000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/815097/000119312513027239/,15273000000,https://www.sec.gov/Archives/edgar/data/815097/000119312513027239/
Carnival,CCL,2012Q4,2012-11-30,분기말 총자본(자기자본),재작성 반영,23929000000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/815097/000119312513027239/,23888000000,https://www.sec.gov/Archives/edgar/data/815097/000081509716000030/
Carnival,CCL,2012Q4,2012-11-30,분기말 지배지분 자본,재작성 반영,23929000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312513027239/,23888000000,https://www.sec.gov/Archives/edgar/data/815097/000081509716000030/
Carnival,CCL,2013Q4,2013-11-30,분기별 영업이익,재작성 반영,103000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/815097/000119312514025514/ ; https://www.sec.gov/Archives/edgar/data/815097/000119312513389562/,80000000,https://www.sec.gov/Archives/edgar/data/815097/000081509716000030/ ; https://www.sec.gov/Archives/edgar/data/815097/000119312513389562/
Carnival,CCL,2013Q4,2013-11-30,분기별 당기순이익(지배),재작성 반영,66000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/815097/000119312514025514/ ; https://www.sec.gov/Archives/edgar/data/815097/000119312513389562/,43000000,https://www.sec.gov/Archives/edgar/data/815097/000081509716000030/ ; https://www.sec.gov/Archives/edgar/data/815097/000119312513389562/
Carnival,CCL,2013Q4,2013-11-30,분기말 자산총계,재작성 검증 실패(원 공시 유지),40104000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312514025514/,,https://www.sec.gov/Archives/edgar/data/815097/000119312514025514/
Carnival,CCL,2013Q4,2013-11-30,분기말 부채총계,재작성 검증 실패(원 공시 유지),15548000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/815097/000119312514025514/,,https://www.sec.gov/Archives/edgar/data/815097/000119312514025514/
Carnival,CCL,2013Q4,2013-11-30,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),24556000000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/815097/000119312514025514/,,https://www.sec.gov/Archives/edgar/data/815097/000119312514025514/
Carnival,CCL,2014Q1,2014-02-28,분기별 영업이익,재작성 반영,72000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312514127172/,67000000,https://www.sec.gov/Archives/edgar/data/815097/000081509715000012/
Carnival,CCL,2014Q2,2014-05-31,분기별 영업이익,재작성 반영,155000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312514258411/,147000000,https://www.sec.gov/Archives/edgar/data/815097/000081509715000021/
Carnival,CCL,2014Q2,2014-05-31,분기별 당기순이익(지배),재작성 반영,106000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312514258411/,98000000,https://www.sec.gov/Archives/edgar/data/815097/000081509715000021/
Carnival,CCL,2014Q3,2014-08-31,분기별 영업이익,재작성 반영,1298000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000081509714000006/,1292000000,https://www.sec.gov/Archives/edgar/data/815097/000081509715000025/
Carnival,CCL,2014Q3,2014-08-31,분기별 당기순이익(지배),재작성 반영,1247000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000081509714000006/,1241000000,https://www.sec.gov/Archives/edgar/data/815097/000081509715000025/
Carnival,CCL,2014Q4,2014-11-30,분기별 영업이익,재작성 반영,267000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/ ; https://www.sec.gov/Archives/edgar/data/815097/000081509714000006/,266000000,https://www.sec.gov/Archives/edgar/data/815097/000081509717000001/ ; https://www.sec.gov/Archives/edgar/data/815097/000081509715000025/
Carnival,CCL,2014Q4,2014-11-30,분기별 당기순이익(지배),재작성 반영,-102000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/ ; https://www.sec.gov/Archives/edgar/data/815097/000081509714000006/,-103000000,https://www.sec.gov/Archives/edgar/data/815097/000081509717000001/ ; https://www.sec.gov/Archives/edgar/data/815097/000081509715000025/
Carnival,CCL,2014Q4,2014-11-30,분기말 자산총계,재작성 반영,39532000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/,39448000000,https://www.sec.gov/Archives/edgar/data/815097/000081509717000001/
Carnival,CCL,2014Q4,2014-11-30,분기말 총자본(자기자본),재작성 반영,24288000000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/,24204000000,https://www.sec.gov/Archives/edgar/data/815097/000081509718000005/
Carnival,CCL,2014Q4,2014-11-30,분기말 지배지분 자본,재작성 반영,24288000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/,24204000000,https://www.sec.gov/Archives/edgar/data/815097/000081509718000005/
Carnival,CCL,2016Q4,2016-11-30,분기말 자산총계,재작성 반영,38936000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000081509717000001/,38881000000,https://www.sec.gov/Archives/edgar/data/815097/000081509719000004/
Carnival,CCL,2016Q4,2016-11-30,분기말 부채총계,재작성 반영,16339000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/815097/000081509717000001/,16284000000,https://www.sec.gov/Archives/edgar/data/815097/000081509718000005/
Carnival,CCL,2025Q4,2025-11-30,분기말 부채총계,재작성 반영,39403000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/815097/000081509726000007/,39417000000,https://www.sec.gov/Archives/edgar/data/815097/000081509726000007/
Carnival,CCL,2025Q4,2025-11-30,분기말 총자본(자기자본),재작성 반영,12284000000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/815097/000081509726000007/,12270000000,https://www.sec.gov/Archives/edgar/data/815097/000081509726000096/
Carnival,CCL,2025Q4,2025-11-30,분기말 지배지분 자본,재작성 반영,12284000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000081509726000007/,12270000000,https://www.sec.gov/Archives/edgar/data/815097/000081509726000096/
Carnival,CCL,2013Q4,2013-11-30,분기말 지배지분 자본,재작성 검증 실패(원 공시 유지),24556000000,공시,https://www.sec.gov/Archives/edgar/data/815097/000119312514025514/,24492000000,https://www.sec.gov/Archives/edgar/data/815097/000081509717000001/
Zoetis,ZTS,2014Q4,2014-12-31,분기말 자산총계,재작성 반영,6607000000,공시,https://www.sec.gov/Archives/edgar/data/1555280/000155528015000057/,6588000000,https://www.sec.gov/Archives/edgar/data/1555280/000155528016000344/
Zoetis,ZTS,2014Q4,2014-12-31,분기말 부채총계,재작성 반영,5270000000,공시,https://www.sec.gov/Archives/edgar/data/1555280/000155528015000057/,5251000000,https://www.sec.gov/Archives/edgar/data/1555280/000155528016000344/
Zoetis,ZTS,2025Q1,2025-03-31,분기별 매출액,재작성 반영,2220000000,공시,https://www.sec.gov/Archives/edgar/data/1555280/000155528025000203/,2198000000,https://www.sec.gov/Archives/edgar/data/1555280/000155528026000024/
