기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산
AMD,AMD,2019Q1,2019-03-30,분기별 매출액,1272000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,
AMD,AMD,2019Q1,2019-03-30,분기별 영업이익,38000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,
AMD,AMD,2019Q1,2019-03-30,분기별 당기순이익(지배),16000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,
AMD,AMD,2019Q1,2019-03-30,분기별 영업활동현금흐름,-213000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,
AMD,AMD,2019Q1,2019-03-30,분기말 자산총계,4931000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,
AMD,AMD,2019Q1,2019-03-30,분기말 부채총계,3143000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,부채및자본 4931000000 − 총자본 1788000000
AMD,AMD,2019Q1,2019-03-30,분기말 총자본(자기자본),1788000000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,"StockholdersEquity, MinorityInterest 태그 없음"
AMD,AMD,2019Q1,2019-03-30,분기말 지배지분 자본,1788000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,
AMD,AMD,2019Q1,2019-03-29,분기말 종가,25.52,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/AMD?interval=1d&events=splits (2019-03-29),
AMD,AMD,2019Q1,2019-04-26,분기말 상장주식수,1081600723,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,dei:EntityCommonStockSharesOutstanding 클래스 합
AMD,AMD,2019Q1,2019-03-29,분기말 시가총액,27602450451,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/AMD?interval=1d&events=splits (2019-03-29) ; https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,종가 25.52 × 주식수 1081600723
AMD,AMD,2019Q2,2019-06-29,분기별 매출액,1531000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,
AMD,AMD,2019Q2,2019-06-29,분기별 영업이익,59000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,
AMD,AMD,2019Q2,2019-06-29,분기별 당기순이익(지배),35000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,
AMD,AMD,2019Q2,2019-06-29,분기별 영업활동현금흐름,30000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/,누적 -183000000 − 직전누적 -213000000 (시작 2018-12-30)
AMD,AMD,2019Q2,2019-06-29,분기말 자산총계,5102000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,
AMD,AMD,2019Q2,2019-06-29,분기말 부채총계,3201000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,부채및자본 5102000000 − 총자본 1901000000
AMD,AMD,2019Q2,2019-06-29,분기말 총자본(자기자본),1901000000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,"StockholdersEquity, MinorityInterest 태그 없음"
AMD,AMD,2019Q2,2019-06-29,분기말 지배지분 자본,1901000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,
AMD,AMD,2019Q2,2019-06-28,분기말 종가,30.37,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/AMD?interval=1d&events=splits (2019-06-28),
AMD,AMD,2019Q2,2019-07-26,분기말 상장주식수,1085546359,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,dei:EntityCommonStockSharesOutstanding 클래스 합
AMD,AMD,2019Q2,2019-06-28,분기말 시가총액,32968042923,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/AMD?interval=1d&events=splits (2019-06-28) ; https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,종가 30.37 × 주식수 1085546359
AMD,AMD,2019Q3,2019-09-28,분기별 매출액,1801000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/,
AMD,AMD,2019Q3,2019-09-28,분기별 영업이익,186000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/,
AMD,AMD,2019Q3,2019-09-28,분기별 당기순이익(지배),120000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/,
AMD,AMD,2019Q3,2019-09-28,분기별 영업활동현금흐름,234000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/,누적 51000000 − 직전누적 -183000000 (시작 2018-12-30)
AMD,AMD,2019Q3,2019-09-28,분기말 자산총계,5253000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/,
AMD,AMD,2019Q3,2019-09-28,분기말 부채총계,3077000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/,부채및자본 5253000000 − 총자본 2176000000
AMD,AMD,2019Q3,2019-09-28,분기말 총자본(자기자본),2176000000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/,"StockholdersEquity, MinorityInterest 태그 없음"
AMD,AMD,2019Q3,2019-09-28,분기말 지배지분 자본,2176000000,USD,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/,
AMD,AMD,2019Q3,2019-09-27,분기말 종가,28.72,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/AMD?interval=1d&events=splits (2019-09-27),
AMD,AMD,2019Q3,2019-10-25,분기말 상장주식수,1113627528,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/,dei:EntityCommonStockSharesOutstanding 클래스 합
