기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산
Best Buy,BBY,2010Q1,2010-05-29,분기별 매출액,10787000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,
Best Buy,BBY,2010Q1,2010-05-29,분기별 영업이익,313000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,
Best Buy,BBY,2010Q1,2010-05-29,분기별 당기순이익(지배),155000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,
Best Buy,BBY,2010Q1,2010-05-29,분기별 영업활동현금흐름,169000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,
Best Buy,BBY,2010Q1,2010-05-29,분기말 자산총계,17956000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,
Best Buy,BBY,2010Q1,2010-05-29,분기말 부채총계,10949000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,부채및자본 17956000000 − 총자본 7007000000
Best Buy,BBY,2010Q1,2010-05-29,분기말 총자본(자기자본),7007000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,
Best Buy,BBY,2010Q1,2010-05-29,분기말 지배지분 자본,6368000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,
Best Buy,BBY,2010Q1,2010-05-28,분기말 종가,42.25,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2010-05-28),
Best Buy,BBY,2010Q1,2010-07-02,분기말 상장주식수,416930000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,dei:EntityCommonStockSharesOutstanding 클래스 합
Best Buy,BBY,2010Q1,2010-05-28,분기말 시가총액,17615292500,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2010-05-28) ; https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,종가 42.25 × 주식수 416930000
Best Buy,BBY,2010Q2,2010-08-28,분기별 매출액,11339000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,
Best Buy,BBY,2010Q2,2010-08-28,분기별 영업이익,411000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,
Best Buy,BBY,2010Q2,2010-08-28,분기별 당기순이익(지배),254000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,
Best Buy,BBY,2010Q2,2010-08-28,분기별 영업활동현금흐름,-85000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,누적 84000000 − 직전누적 169000000 (시작 2010-02-28)
Best Buy,BBY,2010Q2,2010-08-28,분기말 자산총계,17362000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,
Best Buy,BBY,2010Q2,2010-08-28,분기말 부채총계,10740000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,부채및자본 17362000000 − 총자본 6622000000
Best Buy,BBY,2010Q2,2010-08-28,분기말 총자본(자기자본),6622000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,
Best Buy,BBY,2010Q2,2010-08-28,분기말 지배지분 자본,6015000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,
Best Buy,BBY,2010Q2,2010-08-27,분기말 종가,31.86,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2010-08-27),
Best Buy,BBY,2010Q2,2010-10-01,분기말 상장주식수,397841000,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,dei:EntityCommonStockSharesOutstanding 클래스 합
Best Buy,BBY,2010Q2,2010-08-27,분기말 시가총액,12675214260,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2010-08-27) ; https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,종가 31.86 × 주식수 397841000
Best Buy,BBY,2010Q3,2010-11-27,분기별 매출액,11890000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,
Best Buy,BBY,2010Q3,2010-11-27,분기별 영업이익,385000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,
Best Buy,BBY,2010Q3,2010-11-27,분기별 당기순이익(지배),217000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,
Best Buy,BBY,2010Q3,2010-11-27,분기별 영업활동현금흐름,461000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,누적 545000000 − 직전누적 84000000 (시작 2010-02-28)
Best Buy,BBY,2010Q3,2010-11-27,분기말 자산총계,22352000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,
Best Buy,BBY,2010Q3,2010-11-27,분기말 부채총계,15687000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,부채및자본 22352000000 − 총자본 6665000000
Best Buy,BBY,2010Q3,2010-11-27,분기말 총자본(자기자본),6665000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,
Best Buy,BBY,2010Q3,2010-11-27,분기말 지배지분 자본,6001000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,
Best Buy,BBY,2010Q3,2010-11-26,분기말 종가,44.75,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2010-11-26),
Best Buy,BBY,2010Q3,2010-12-29,분기말 상장주식수,394196420,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,dei:EntityCommonStockSharesOutstanding 클래스 합
Best Buy,BBY,2010Q3,2010-11-26,분기말 시가총액,17640289795,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2010-11-26) ; https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,종가 44.75 × 주식수 394196420
Best Buy,BBY,2010Q4,2011-02-26,분기별 매출액,16256000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,연간 50272000000 − 9개월누적 34016000000 (SalesRevenueNet)
Best Buy,BBY,2010Q4,2011-02-26,분기별 영업이익,1005000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,연간 2114000000 − 9개월누적 1109000000 (OperatingIncomeLoss)
Best Buy,BBY,2010Q4,2011-02-26,분기별 당기순이익(지배),651000000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,연간 1277000000 − 9개월누적 626000000 (NetIncomeLoss)
Best Buy,BBY,2010Q4,2011-02-26,분기별 영업활동현금흐름,645000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,누적 1190000000 − 직전누적 545000000 (시작 2010-02-28)
Best Buy,BBY,2010Q4,2011-02-26,분기말 자산총계,17849000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/,
Best Buy,BBY,2010Q4,2011-02-26,분기말 부채총계,10557000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/,부채및자본 17849000000 − 총자본 7292000000
Best Buy,BBY,2010Q4,2011-02-26,분기말 총자본(자기자본),7292000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/,
Best Buy,BBY,2010Q4,2011-02-26,분기말 지배지분 자본,6602000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/,
Best Buy,BBY,2010Q4,2011-02-25,분기말 종가,32.37,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2011-02-25),
Best Buy,BBY,2010Q4,2011-04-20,분기말 상장주식수,389520245,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/,dei:EntityCommonStockSharesOutstanding 클래스 합
Best Buy,BBY,2010Q4,2011-02-25,분기말 시가총액,12608770331,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2011-02-25) ; https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/,종가 32.37 × 주식수 389520245
Best Buy,BBY,2011Q1,2011-05-28,분기별 매출액,10940000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,
Best Buy,BBY,2011Q1,2011-05-28,분기별 영업이익,282000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,
Best Buy,BBY,2011Q1,2011-05-28,분기별 당기순이익(지배),136000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,
Best Buy,BBY,2011Q1,2011-05-28,분기별 영업활동현금흐름,1324000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,
Best Buy,BBY,2011Q1,2011-05-28,분기말 자산총계,18673000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,
Best Buy,BBY,2011Q1,2011-05-28,분기말 부채총계,11620000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,부채및자본 18673000000 − 총자본 7053000000
Best Buy,BBY,2011Q1,2011-05-28,분기말 총자본(자기자본),7053000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,
Best Buy,BBY,2011Q1,2011-05-28,분기말 지배지분 자본,6319000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,
Best Buy,BBY,2011Q1,2011-05-27,분기말 종가,31.59,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2011-05-27),
Best Buy,BBY,2011Q1,2011-06-28,분기말 상장주식수,373912817,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,dei:EntityCommonStockSharesOutstanding 클래스 합
Best Buy,BBY,2011Q1,2011-05-27,분기말 시가총액,11811905889,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/BBY?interval=1d&events=splits (2011-05-27) ; https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,종가 31.59 × 주식수 373912817
Best Buy,BBY,2011Q2,2011-08-27,분기별 매출액,11347000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447811000008/,
Best Buy,BBY,2011Q2,2011-08-27,분기별 영업이익,287000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447811000008/,
Best Buy,BBY,2011Q2,2011-08-27,분기별 당기순이익(지배),177000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447811000008/,
Best Buy,BBY,2011Q2,2011-08-27,분기별 영업활동현금흐름,213000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/764478/000076447811000008/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,누적 1537000000 − 직전누적 1324000000 (시작 2011-02-27)
Best Buy,BBY,2011Q2,2011-08-27,분기말 자산총계,18829000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447811000008/,
Best Buy,BBY,2011Q2,2011-08-27,분기말 부채총계,12019000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/764478/000076447811000008/,부채및자본 18829000000 − 총자본 6810000000
Best Buy,BBY,2011Q2,2011-08-27,분기말 총자본(자기자본),6810000000,USD,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447811000008/,
