기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
Revvity,RVTY,2010Q2,2010-07-04,분기별 매출액,재분류(미반영),497839000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312510184667/,421613000,https://www.sec.gov/Archives/edgar/data/31791/000119312511217926/
Revvity,RVTY,2010Q2,2010-07-04,분기별 영업이익,재분류(미반영),42621000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312510184667/,34319000,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/
Revvity,RVTY,2010Q2,2010-07-04,분기별 당기순이익(지배),재분류(미반영),57643000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312510184667/,58549000,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/
Revvity,RVTY,2010Q3,2010-10-03,분기별 영업이익,재분류(미반영),41417000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312510255731/,42513000,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/
Revvity,RVTY,2010Q3,2010-10-03,분기별 당기순이익(지배),재분류(미반영),13391000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312510255731/,14290000,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/
Revvity,RVTY,2010Q4,2011-01-02,분기별 매출액,재분류(미반영),469970000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/31791/000119312511051468/ ; https://www.sec.gov/Archives/edgar/data/31791/000119312510255731/,467391000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/ ; https://www.sec.gov/Archives/edgar/data/31791/000119312510255731/
Revvity,RVTY,2010Q4,2011-01-02,분기별 영업이익,재분류(미반영),48321000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/31791/000119312511051468/ ; https://www.sec.gov/Archives/edgar/data/31791/000119312510255731/,52288000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/ ; https://www.sec.gov/Archives/edgar/data/31791/000119312510255731/
Revvity,RVTY,2010Q4,2011-01-02,분기별 당기순이익(지배),재분류(미반영),288494000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/31791/000119312511051468/ ; https://www.sec.gov/Archives/edgar/data/31791/000119312510255731/,295558000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/ ; https://www.sec.gov/Archives/edgar/data/31791/000119312510255731/
Revvity,RVTY,2010Q4,2011-01-02,분기말 자산총계,재작성 반영,3209373000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312511051468/,3208946000,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/
Revvity,RVTY,2010Q4,2011-01-02,분기말 총자본(자기자본),재작성 반영,1925818000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/31791/000119312511051468/,1925391000,https://www.sec.gov/Archives/edgar/data/31791/000144530514000585/
Revvity,RVTY,2010Q4,2011-01-02,분기말 지배지분 자본,재작성 반영,1925818000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312511051468/,1925391000,https://www.sec.gov/Archives/edgar/data/31791/000144530514000585/
Revvity,RVTY,2011Q1,2011-04-03,분기별 매출액,재분류(미반영),447864000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312511134109/,447178000,https://www.sec.gov/Archives/edgar/data/31791/000144530512001561/
Revvity,RVTY,2011Q1,2011-04-03,분기별 영업이익,재분류(미반영),39342000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312511134109/,41431000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/
Revvity,RVTY,2011Q1,2011-04-03,분기별 당기순이익(지배),재분류(미반영),23522000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312511134109/,24913000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/
Revvity,RVTY,2011Q2,2011-07-03,분기별 매출액,재분류(미반영),479491000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312511217926/,479065000,https://www.sec.gov/Archives/edgar/data/31791/000144530512002511/
Revvity,RVTY,2011Q2,2011-07-03,분기별 영업이익,재분류(미반영),37490000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312511217926/,39419000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/
Revvity,RVTY,2011Q2,2011-07-03,분기별 당기순이익(지배),재분류(미반영),28553000,공시,https://www.sec.gov/Archives/edgar/data/31791/000119312511217926/,29761000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/
Revvity,RVTY,2011Q3,2011-10-02,분기별 매출액,재분류(미반영),453740000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530511003248/,452935000,https://www.sec.gov/Archives/edgar/data/31791/000144530512003461/
Revvity,RVTY,2011Q3,2011-10-02,분기별 영업이익,재분류(미반영),34208000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530511003248/,36135000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/
Revvity,RVTY,2011Q3,2011-10-02,분기별 당기순이익(지배),재분류(미반영),35319000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530511003248/,36622000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/
Revvity,RVTY,2011Q4,2012-01-01,분기별 매출액,재분류(미반영),540192000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530511003248/,539330000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530512003461/
Revvity,RVTY,2011Q4,2012-01-01,분기별 영업이익,재분류(미반영),-19912000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530511003248/,-25857000,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530512003461/
Revvity,RVTY,2011Q4,2012-01-01,분기별 당기순이익(지배),재분류(미반영),-79739000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530511003248/,-83641000,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530512003461/
Revvity,RVTY,2011Q4,2012-01-01,분기말 자산총계,재작성 반영,3834198000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/,3855641000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/
Revvity,RVTY,2011Q4,2012-01-01,분기말 부채총계,재작성 반영,1991982000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530512000499/,2013425000,https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/
Revvity,RVTY,2012Q4,2012-12-30,분기별 영업이익,재분류(미반영),-30844000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/31791/000144530513000333/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530512003461/,-26267000,https://www.sec.gov/Archives/edgar/data/31791/000003179115000003/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530512003461/
Revvity,RVTY,2013Q1,2013-03-31,분기별 영업이익,재분류(미반영),35901000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530513001125/,36694000,https://www.sec.gov/Archives/edgar/data/31791/000003179115000003/
Revvity,RVTY,2013Q2,2013-06-30,분기별 매출액,재분류(미반영),543297000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530513001906/,540673000,https://www.sec.gov/Archives/edgar/data/31791/000144530514003402/
Revvity,RVTY,2013Q2,2013-06-30,분기별 영업이익,재분류(미반영),39664000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530513001906/,40216000,https://www.sec.gov/Archives/edgar/data/31791/000003179115000003/
Revvity,RVTY,2013Q3,2013-09-29,분기별 매출액,재분류(미반영),524277000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530513002698/,522100000,https://www.sec.gov/Archives/edgar/data/31791/000003179114000005/
Revvity,RVTY,2013Q3,2013-09-29,분기별 영업이익,재분류(미반영),57196000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530513002698/,57954000,https://www.sec.gov/Archives/edgar/data/31791/000003179115000003/
Revvity,RVTY,2013Q4,2013-12-29,분기별 매출액,재분류(미반영),593280000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/31791/000144530514000585/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530513002698/,591870000,https://www.sec.gov/Archives/edgar/data/31791/000003179115000003/ ; https://www.sec.gov/Archives/edgar/data/31791/000003179114000005/
Revvity,RVTY,2013Q4,2013-12-29,분기별 영업이익,재분류(미반영),84681000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/31791/000144530514000585/ ; https://www.sec.gov/Archives/edgar/data/31791/000144530513002698/,92930000,https://www.sec.gov/Archives/edgar/data/31791/000003179116000014/ ; https://www.sec.gov/Archives/edgar/data/31791/000003179114000005/
Revvity,RVTY,2014Q1,2014-03-30,분기별 매출액,재분류(미반영),531904000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530514001847/,530610000,https://www.sec.gov/Archives/edgar/data/31791/000003179115000006/
Revvity,RVTY,2014Q1,2014-03-30,분기별 영업이익,재분류(미반영),50732000,공시,https://www.sec.gov/Archives/edgar/data/31791/000144530514001847/,51762000,https://www.sec.gov/Archives/edgar/data/31791/000003179116000014/
