기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산
Skyworks,SWKS,2010Q1,2010-12-31,분기별 매출액,335120000,USD,공시,https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,
Skyworks,SWKS,2010Q1,2010-12-31,분기별 영업이익,77342000,USD,공시,https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,
Skyworks,SWKS,2010Q1,2010-12-31,분기별 당기순이익(지배),60868000,USD,공시,https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,
Skyworks,SWKS,2010Q1,2010-12-31,분기별 영업활동현금흐름,64822000,USD,공시,https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,
Skyworks,SWKS,2010Q1,2010-12-31,분기말 자산총계,1614076000,USD,공시,https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,
Skyworks,SWKS,2010Q1,2010-12-31,분기말 부채총계,202669000,USD,공시,https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,
Skyworks,SWKS,2010Q1,2010-12-31,분기말 총자본(자기자본),1411407000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,"StockholdersEquity, MinorityInterest 태그 없음"
Skyworks,SWKS,2010Q1,2010-12-31,분기말 지배지분 자본,1411407000,USD,공시,https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,
Skyworks,SWKS,2010Q1,2010-12-31,분기말 종가,28.63,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/SWKS?interval=1d&events=splits (2010-12-31),
Skyworks,SWKS,2010Q1,2011-01-27,분기말 상장주식수,185435623,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,dei:EntityCommonStockSharesOutstanding 클래스 합
Skyworks,SWKS,2010Q1,2010-12-31,분기말 시가총액,5309021886,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/SWKS?interval=1d&events=splits (2010-12-31) ; https://www.sec.gov/Archives/edgar/data/4127/000095012311010342/,종가 28.63 × 주식수 185435623
Skyworks,SWKS,2010Q2,2011-04-01,분기별 매출액,325411000,USD,공시,https://www.sec.gov/Archives/edgar/data/4127/000095012311048857/,
