기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
ONEOK,OKE,2010Q1,2010-06-30,분기별 매출액,재분류(미반영),2807131000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000090928110000134/,2740689000,https://www.sec.gov/Archives/edgar/data/1039684/000103968412000027/
ONEOK,OKE,2010Q2,2010-09-30,분기별 매출액,재분류(미반영),2942703000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968410000043/,2877849000,https://www.sec.gov/Archives/edgar/data/1039684/000103968412000027/
ONEOK,OKE,2011Q2,2011-06-30,분기별 매출액,재분류(미반영),3514476000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968411000097/,3444798000,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/
ONEOK,OKE,2011Q2,2011-06-30,분기별 영업이익,재분류(미반영),216917000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968411000097/,216219000,https://www.sec.gov/Archives/edgar/data/1039684/000103968412000084/
ONEOK,OKE,2011Q3,2011-09-30,분기별 매출액,재분류(미반영),3595191000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968411000125/,3529359000,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/
ONEOK,OKE,2011Q3,2011-09-30,분기별 영업이익,재분류(미반영),248881000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968411000125/,249341000,https://www.sec.gov/Archives/edgar/data/1039684/000103968412000108/
ONEOK,OKE,2011Q4,2011-12-31,분기별 매출액,재분류(미반영),3829239000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1039684/000103968412000027/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968411000125/,4071037000,https://www.sec.gov/Archives/edgar/data/1039684/000103968412000027/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968412000108/
ONEOK,OKE,2011Q4,2011-12-31,분기별 영업이익,재분류(미반영),363079000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1039684/000103968412000027/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968411000125/,365024000,https://www.sec.gov/Archives/edgar/data/1039684/000103968412000027/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968412000108/
ONEOK,OKE,2011Q4,2011-12-31,분기별 영업활동현금흐름,재분류(미반영),330353000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1039684/000103968412000027/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968411000125/,326547000,https://www.sec.gov/Archives/edgar/data/1039684/000103968414000019/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968411000125/
ONEOK,OKE,2012Q4,2012-12-31,분기별 매출액,재분류(미반영),3659924000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968412000108/,1211486000,https://www.sec.gov/Archives/edgar/data/1039684/000103968415000017/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968412000108/
ONEOK,OKE,2012Q4,2012-12-31,분기별 영업이익,재분류(미반영),299586000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968412000108/,150565000,https://www.sec.gov/Archives/edgar/data/1039684/000103968415000017/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968412000108/
ONEOK,OKE,2012Q4,2012-12-31,분기별 영업활동현금흐름,재분류(미반영),228084000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968412000108/,221136000,https://www.sec.gov/Archives/edgar/data/1039684/000103968415000017/ ; https://www.sec.gov/Archives/edgar/data/1039684/000103968412000108/
ONEOK,OKE,2012Q4,2012-12-31,분기말 자산총계,재작성 검증 실패(원 공시 유지),15855275000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/,,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/
ONEOK,OKE,2012Q4,2012-12-31,분기말 부채총계,재작성 검증 실패(원 공시 유지),11622825000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/,,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/
ONEOK,OKE,2012Q4,2012-12-31,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),4232450000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/,,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000024/
ONEOK,OKE,2013Q1,2013-03-31,분기별 매출액,재분류(미반영),3541445000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000042/,2517955000,https://www.sec.gov/Archives/edgar/data/1039684/000103968415000017/
ONEOK,OKE,2013Q1,2013-03-31,분기별 영업이익,재분류(미반영),273849000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000042/,174730000,https://www.sec.gov/Archives/edgar/data/1039684/000103968414000034/
ONEOK,OKE,2013Q2,2013-06-30,분기별 매출액,재분류(미반영),3349236000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000082/,2768984000,https://www.sec.gov/Archives/edgar/data/1039684/000103968415000017/
ONEOK,OKE,2013Q2,2013-06-30,분기별 영업이익,재분류(미반영),128183000,공시,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000082/,228389000,https://www.sec.gov/Archives/edgar/data/1039684/000103968414000065/
