기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
T-Mobile US,TMUS,2010Q4,2010-12-31,분기말 자산총계,재작성 검증 실패(원 공시 유지),7918580000,공시,https://www.sec.gov/Archives/edgar/data/1283699/000119312511051403/,,https://www.sec.gov/Archives/edgar/data/1283699/000119312511051403/
T-Mobile US,TMUS,2010Q4,2010-12-31,분기말 부채총계,재작성 검증 실패(원 공시 유지),5377004000,공시,https://www.sec.gov/Archives/edgar/data/1283699/000119312511051403/,,https://www.sec.gov/Archives/edgar/data/1283699/000119312511051403/
T-Mobile US,TMUS,2010Q4,2010-12-31,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),2541576000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/1283699/000119312511051403/,,https://www.sec.gov/Archives/edgar/data/1283699/000119312511051403/
T-Mobile US,TMUS,2011Q4,2011-12-31,분기별 영업이익,재작성 반영,215115000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1283699/000144530512000521/ ; https://www.sec.gov/Archives/edgar/data/1283699/000144530511003134/,-4811423000,https://www.sec.gov/Archives/edgar/data/1283699/000128369914000012/ ; https://www.sec.gov/Archives/edgar/data/1283699/000144530511003134/
T-Mobile US,TMUS,2011Q4,2011-12-31,분기별 당기순이익(지배),재작성 반영,91270000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/1283699/000144530512000521/ ; https://www.sec.gov/Archives/edgar/data/1283699/000144530511003134/,-4928040000,https://www.sec.gov/Archives/edgar/data/1283699/000128369914000012/ ; https://www.sec.gov/Archives/edgar/data/1283699/000144530511003134/
T-Mobile US,TMUS,2011Q4,2011-12-31,분기별 영업활동현금흐름,재작성 반영,308148000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1283699/000144530512000521/ ; https://www.sec.gov/Archives/edgar/data/1283699/000144530511003134/,4226340000,https://www.sec.gov/Archives/edgar/data/1283699/000128369914000012/ ; https://www.sec.gov/Archives/edgar/data/1283699/000144530511003134/
T-Mobile US,TMUS,2011Q4,2011-12-31,분기말 자산총계,재작성 검증 실패(원 공시 유지),9482931000,공시,https://www.sec.gov/Archives/edgar/data/1283699/000144530512000521/,,https://www.sec.gov/Archives/edgar/data/1283699/000144530512000521/
T-Mobile US,TMUS,2011Q4,2011-12-31,분기말 부채총계,재작성 검증 실패(원 공시 유지),6555331000,공시,https://www.sec.gov/Archives/edgar/data/1283699/000144530512000521/,,https://www.sec.gov/Archives/edgar/data/1283699/000144530512000521/
T-Mobile US,TMUS,2011Q4,2011-12-31,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),2927600000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/1283699/000144530512000521/,,https://www.sec.gov/Archives/edgar/data/1283699/000144530512000521/
T-Mobile US,TMUS,2012Q1,2012-03-31,분기별 영업이익,재작성 반영,98267000,공시,https://www.sec.gov/Archives/edgar/data/1283699/000144530512001188/,497000000,https://www.sec.gov/Archives/edgar/data/1283699/000128369914000012/
