기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
AMD,AMD,2015Q1,2015-03-28,분기별 영업활동현금흐름,재분류(미반영),-173000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000119312515156842/,-172000000,https://www.sec.gov/Archives/edgar/data/2488/000000248816000124/
AMD,AMD,2015Q2,2015-06-27,분기별 영업활동현금흐름,재분류(미반영),-58000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000162828015005620/ ; https://www.sec.gov/Archives/edgar/data/2488/000119312515156842/,-57000000,https://www.sec.gov/Archives/edgar/data/2488/000000248816000213/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248816000124/
AMD,AMD,2015Q3,2015-09-26,분기별 영업활동현금흐름,재분류(미반영),-59000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248815000067/ ; https://www.sec.gov/Archives/edgar/data/2488/000162828015005620/,-56000000,https://www.sec.gov/Archives/edgar/data/2488/000000248816000263/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248816000213/
AMD,AMD,2015Q4,2015-12-26,분기별 영업활동현금흐름,재분류(미반영),64000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248815000067/,59000000,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248816000263/
AMD,AMD,2015Q4,2015-12-26,분기말 자산총계,재작성 반영,3109000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/,3084000000,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/
AMD,AMD,2015Q4,2015-12-26,분기말 부채총계,재작성 반영,3521000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/,3434000000,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/
AMD,AMD,2015Q4,2015-12-26,분기말 총자본(자기자본),재작성 반영,-412000000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/,-350000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2015Q4,2015-12-26,분기말 지배지분 자본,재작성 반영,-412000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/,-350000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2016Q4,2016-12-31,분기별 영업이익,재작성 반영,-3000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248816000263/,-4000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248816000263/
AMD,AMD,2016Q4,2016-12-31,분기별 당기순이익(지배),재작성 반영,-51000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248816000263/,-52000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248816000263/
AMD,AMD,2016Q4,2016-12-31,분기별 영업활동현금흐름,재작성 반영,188000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248816000263/,179000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248816000263/
AMD,AMD,2016Q4,2016-12-31,분기말 부채총계,재작성 반영,2905000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/,2844000000,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/
AMD,AMD,2016Q4,2016-12-31,분기말 총자본(자기자본),재작성 반영,416000000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/,477000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2016Q4,2016-12-31,분기말 지배지분 자본,재작성 반영,416000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/,477000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2017Q1,2017-04-01,분기별 매출액,재작성 반영,984000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248817000107/,1178000000,https://www.sec.gov/Archives/edgar/data/2488/000000248818000068/
AMD,AMD,2017Q1,2017-04-01,분기별 영업이익,재작성 반영,-29000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248817000107/,11000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2017Q1,2017-04-01,분기별 당기순이익(지배),재작성 반영,-73000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248817000107/,-33000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2017Q2,2017-07-01,분기별 영업이익,재작성 반영,25000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248817000156/,-1000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2017Q2,2017-07-01,분기별 당기순이익(지배),재작성 반영,-16000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248817000156/,-42000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2017Q3,2017-09-30,분기별 영업이익,재작성 반영,126000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248817000227/,119000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2017Q3,2017-09-30,분기별 당기순이익(지배),재작성 반영,71000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248817000227/,61000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2017Q3,2017-09-30,분기별 영업활동현금흐름,재작성 반영,66000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248817000227/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248817000156/,69000000,https://www.sec.gov/Archives/edgar/data/2488/000000248818000189/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248817000156/
AMD,AMD,2017Q4,2017-12-30,분기별 영업이익,재작성 반영,82000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248817000227/,-2000000,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248818000189/
AMD,AMD,2017Q4,2017-12-30,분기별 당기순이익(지배),재작성 반영,61000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248817000227/,-19000000,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248818000189/
AMD,AMD,2017Q4,2017-12-30,분기별 영업활동현금흐름,재작성 반영,383000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248817000227/,324000000,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248818000189/
AMD,AMD,2017Q4,2017-12-30,분기말 자산총계,재작성 반영,3540000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/,3552000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2017Q4,2017-12-30,분기말 부채총계,재작성 반영,2929000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/,2956000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/
AMD,AMD,2017Q4,2017-12-30,분기말 총자본(자기자본),재작성 반영,611000000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/,596000000,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/
AMD,AMD,2017Q4,2017-12-30,분기말 지배지분 자본,재작성 반영,611000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/,596000000,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/
AMD,AMD,2018Q1,2018-03-31,분기별 영업활동현금흐름,재작성 반영,-86000000,공시,https://www.sec.gov/Archives/edgar/data/2488/000000248818000068/,-107000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/
AMD,AMD,2018Q2,2018-06-30,분기별 영업활동현금흐름,재작성 반영,-45000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248818000128/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248818000068/,-55000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/
AMD,AMD,2018Q3,2018-09-29,분기별 영업활동현금흐름,재작성 반영,95000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248818000189/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248818000128/,76000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248819000104/
AMD,AMD,2018Q4,2018-12-29,분기별 영업활동현금흐름,재작성 반영,70000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248818000189/,120000000,https://www.sec.gov/Archives/edgar/data/2488/000000248819000011/ ; https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/
Walmart,WMT,2010Q1,2010-04-30,분기별 매출액,재분류(미반영),99848000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/,99811000000,https://www.sec.gov/Archives/edgar/data/104169/000119312511158587/
Walmart,WMT,2010Q1,2010-04-30,분기별 영업이익,재분류(미반영),5772000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/,5737000000,https://www.sec.gov/Archives/edgar/data/104169/000119312511158587/
Walmart,WMT,2010Q1,2010-04-30,분기별 당기순이익(지배),재분류(미반영),3324000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/,3301000000,https://www.sec.gov/Archives/edgar/data/104169/000119312512134679/
Walmart,WMT,2010Q1,2010-04-30,분기말 자산총계,재작성 반영,174371000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/,174043000000,https://www.sec.gov/Archives/edgar/data/104169/000119312511158587/
Walmart,WMT,2010Q1,2010-04-30,분기말 부채총계,재작성 반영,105769000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/,105747000000,https://www.sec.gov/Archives/edgar/data/104169/000119312511158587/
Walmart,WMT,2010Q1,2010-04-30,분기말 총자본(자기자본),재작성 반영,68602000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/,68296000000,https://www.sec.gov/Archives/edgar/data/104169/000119312511158587/
Walmart,WMT,2010Q1,2010-04-30,분기말 지배지분 자본,재작성 반영,66329000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312510132759/,66023000000,https://www.sec.gov/Archives/edgar/data/104169/000119312511158587/
Walmart,WMT,2010Q4,2011-01-31,분기말 자산총계,재작성 반영,180663000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312511083157/,180782000000,https://www.sec.gov/Archives/edgar/data/104169/000010416913000011/
Walmart,WMT,2010Q4,2011-01-31,분기말 부채총계,재작성 반영,109416000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000119312511083157/,109535000000,https://www.sec.gov/Archives/edgar/data/104169/000119312512134679/
Walmart,WMT,2011Q1,2011-04-30,분기말 자산총계,재작성 반영,186065000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312511158587/,186225000000,https://www.sec.gov/Archives/edgar/data/104169/000144530512001926/
Walmart,WMT,2011Q1,2011-04-30,분기말 부채총계,재작성 반영,118073000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000119312511158587/,118233000000,https://www.sec.gov/Archives/edgar/data/104169/000144530512001926/
Walmart,WMT,2011Q2,2011-07-31,분기말 자산총계,재작성 반영,193656000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312511238857/,193872000000,https://www.sec.gov/Archives/edgar/data/104169/000010416912000014/
Walmart,WMT,2011Q2,2011-07-31,분기말 부채총계,재작성 반영,120808000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000119312511238857/,121024000000,https://www.sec.gov/Archives/edgar/data/104169/000010416912000014/
Walmart,WMT,2011Q3,2011-10-31,분기말 자산총계,재작성 반영,195039000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000119312511335177/,195244000000,https://www.sec.gov/Archives/edgar/data/104169/000010416912000018/
Walmart,WMT,2011Q3,2011-10-31,분기말 부채총계,재작성 반영,123648000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000119312511335177/,123853000000,https://www.sec.gov/Archives/edgar/data/104169/000010416912000018/
Walmart,WMT,2011Q4,2012-01-31,분기별 매출액,재분류(미반영),123169000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/104169/000119312512134679/ ; https://www.sec.gov/Archives/edgar/data/104169/000119312511335177/,122728000000,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/ ; https://www.sec.gov/Archives/edgar/data/104169/000119312511335177/
Walmart,WMT,2011Q4,2012-01-31,분기별 영업이익,재분류(미반영),8401000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/104169/000119312512134679/ ; https://www.sec.gov/Archives/edgar/data/104169/000119312511335177/,8334000000,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/ ; https://www.sec.gov/Archives/edgar/data/104169/000119312511335177/
Walmart,WMT,2012Q1,2012-04-30,분기별 매출액,재분류(미반영),113018000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000144530512001926/,112901000000,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/
Walmart,WMT,2012Q1,2012-04-30,분기별 당기순이익(지배),재분류(미반영),3742000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000144530512001926/,3741000000,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/
Walmart,WMT,2012Q2,2012-07-31,분기별 매출액,재작성 반영,114296000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416912000014/,114282000000,https://www.sec.gov/Archives/edgar/data/104169/000010416913000039/
Walmart,WMT,2012Q2,2012-07-31,분기별 당기순이익(지배),재분류(미반영),4016000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416912000014/,4017000000,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/
Walmart,WMT,2012Q3,2012-10-31,분기별 매출액,재분류(미반영),113929000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416912000018/,113800000000,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/
Walmart,WMT,2012Q3,2012-10-31,분기별 영업이익,재분류(미반영),6116000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416912000018/,6093000000,https://www.sec.gov/Archives/edgar/data/104169/000010416913000051/
Walmart,WMT,2012Q4,2013-01-31,분기별 매출액,재분류(미반영),127919000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/104169/000010416913000011/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416912000018/,127776000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000011/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416913000051/
Walmart,WMT,2012Q4,2013-01-31,분기별 영업이익,재분류(미반영),8600000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/104169/000010416913000011/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416912000018/,8580000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000011/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416913000051/
Walmart,WMT,2013Q1,2013-04-30,분기별 매출액,재분류(미반영),114187000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416913000020/,114071000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000011/
Walmart,WMT,2013Q1,2013-04-30,분기별 영업이익,재분류(미반영),6456000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416913000020/,6438000000,https://www.sec.gov/Archives/edgar/data/104169/000010416914000033/
Walmart,WMT,2013Q2,2013-07-31,분기별 매출액,재분류(미반영),116945000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416913000039/,116829000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000011/
Walmart,WMT,2013Q2,2013-07-31,분기별 영업이익,재분류(미반영),6793000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416913000039/,6777000000,https://www.sec.gov/Archives/edgar/data/104169/000010416914000057/
Walmart,WMT,2013Q4,2014-01-31,분기말 자산총계,재작성 검증 실패(원 공시 유지),204751000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/,,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/
Walmart,WMT,2013Q4,2014-01-31,분기말 부채총계,재작성 검증 실패(원 공시 유지),121921000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/,,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/
Walmart,WMT,2013Q4,2014-01-31,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),81339000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/,,https://www.sec.gov/Archives/edgar/data/104169/000010416914000019/
Walmart,WMT,2014Q1,2014-04-30,분기말 자산총계,재작성 반영,202746000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416914000033/,202517000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000022/
Walmart,WMT,2014Q1,2014-04-30,분기말 부채총계,재작성 반영,124547000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000010416914000033/,124318000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000022/
Walmart,WMT,2014Q2,2014-07-31,분기말 자산총계,재작성 반영,203985000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416914000057/,203762000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000039/
Walmart,WMT,2014Q2,2014-07-31,분기말 부채총계,재작성 반영,121162000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000010416914000057/,120939000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000039/
Walmart,WMT,2014Q3,2014-10-31,분기말 자산총계,재작성 반영,207889000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416914000080/,207668000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000054/
Walmart,WMT,2014Q3,2014-10-31,분기말 부채총계,재작성 반영,123836000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000010416914000080/,123615000000,https://www.sec.gov/Archives/edgar/data/104169/000010416915000054/
Walmart,WMT,2014Q4,2015-01-31,분기말 자산총계,재작성 반영,203706000000,공시,https://www.sec.gov/Archives/edgar/data/104169/000010416915000011/,203490000000,https://www.sec.gov/Archives/edgar/data/104169/000010416917000021/
Walmart,WMT,2014Q4,2015-01-31,분기말 부채총계,재작성 반영,117769000000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/104169/000010416915000011/,117553000000,https://www.sec.gov/Archives/edgar/data/104169/000010416916000079/
Walmart,WMT,2015Q4,2016-01-31,분기별 영업활동현금흐름,재작성 반영,12384000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/104169/000010416916000079/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416915000054/,12547000000,https://www.sec.gov/Archives/edgar/data/104169/000010416918000028/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416915000054/
Walmart,WMT,2016Q3,2016-10-31,분기별 영업활동현금흐름,재작성 반영,4713000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/104169/000010416916000140/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416916000119/,4850000000,https://www.sec.gov/Archives/edgar/data/104169/000010416917000081/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416916000119/
Walmart,WMT,2016Q4,2017-01-31,분기별 영업활동현금흐름,재작성 반영,11886000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/104169/000010416917000021/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416916000140/,11892000000,https://www.sec.gov/Archives/edgar/data/104169/000010416919000016/ ; https://www.sec.gov/Archives/edgar/data/104169/000010416917000081/
Exxon Mobil,XOM,2018Q3,2018-09-30,분기별 매출액,재작성 반영,74187000000,공시,https://www.sec.gov/Archives/edgar/data/34088/000003408818000048/,76605000000,https://www.sec.gov/Archives/edgar/data/34088/000003408819000062/
Exxon Mobil,XOM,2018Q4,2018-12-31,분기별 매출액,재작성 반영,68253000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/34088/000003408819000010/ ; https://www.sec.gov/Archives/edgar/data/34088/000003408818000048/,71895000000,https://www.sec.gov/Archives/edgar/data/34088/000003408821000012/ ; https://www.sec.gov/Archives/edgar/data/34088/000003408819000062/
Exxon Mobil,XOM,2019Q1,2019-03-31,분기별 매출액,재작성 반영,61646000000,공시,https://www.sec.gov/Archives/edgar/data/34088/000003408819000017/,63625000000,https://www.sec.gov/Archives/edgar/data/34088/000003408820000037/
Exxon Mobil,XOM,2019Q2,2019-06-30,분기별 매출액,재작성 반영,67491000000,공시,https://www.sec.gov/Archives/edgar/data/34088/000003408819000042/,69091000000,https://www.sec.gov/Archives/edgar/data/34088/000003408820000073/
Visa,V,2015Q3,2015-09-30,분기말 자산총계,재작성 반영,40236000000,공시,https://www.sec.gov/Archives/edgar/data/1403161/000140316115000013/,39367000000,https://www.sec.gov/Archives/edgar/data/1403161/000140316116000058/
Visa,V,2015Q3,2015-09-30,분기말 부채총계,재작성 반영,10394000000,공시,https://www.sec.gov/Archives/edgar/data/1403161/000140316115000013/,9525000000,https://www.sec.gov/Archives/edgar/data/1403161/000140316116000058/
Visa,V,2017Q3,2017-09-30,분기별 영업활동현금흐름,재작성 반영,2767000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1403161/000140316117000044/ ; https://www.sec.gov/Archives/edgar/data/1403161/000140316117000037/,2876000000,https://www.sec.gov/Archives/edgar/data/1403161/000140316119000050/ ; https://www.sec.gov/Archives/edgar/data/1403161/000140316117000037/
Visa,V,2017Q4,2017-12-31,분기별 영업활동현금흐름,재작성 반영,2762000000,공시,https://www.sec.gov/Archives/edgar/data/1403161/000140316118000009/,2813000000,https://www.sec.gov/Archives/edgar/data/1403161/000140316119000005/
Visa,V,2018Q1,2018-03-31,분기별 영업활동현금흐름,재작성 반영,2820000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1403161/000140316118000020/ ; https://www.sec.gov/Archives/edgar/data/1403161/000140316118000009/,2916000000,https://www.sec.gov/Archives/edgar/data/1403161/000140316119000017/ ; https://www.sec.gov/Archives/edgar/data/1403161/000140316119000005/
Visa,V,2018Q2,2018-06-30,분기별 영업활동현금흐름,재작성 반영,3637000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1403161/000140316118000034/ ; https://www.sec.gov/Archives/edgar/data/1403161/000140316118000020/,3736000000,https://www.sec.gov/Archives/edgar/data/1403161/000140316119000030/ ; https://www.sec.gov/Archives/edgar/data/1403161/000140316119000017/
Visa,V,2018Q3,2018-09-30,분기별 영업활동현금흐름,재작성 반영,3494000000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1403161/000140316118000055/ ; https://www.sec.gov/Archives/edgar/data/1403161/000140316118000034/,3476000000,https://www.sec.gov/Archives/edgar/data/1403161/000140316120000070/ ; https://www.sec.gov/Archives/edgar/data/1403161/000140316119000030/
