기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
Bio-Techne,TECH,2013Q2,2013-06-30,분기별 영업이익,재작성 반영,39816000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/842023/000119312513351961/ ; https://www.sec.gov/Archives/edgar/data/842023/000119312513212837/,-118494531,https://www.sec.gov/Archives/edgar/data/842023/000143774915016645/ ; https://www.sec.gov/Archives/edgar/data/842023/000119312513212837/
Bio-Techne,TECH,2015Q2,2015-06-30,분기별 영업이익,재작성 반영,-109074978,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/842023/000143774915016645/ ; https://www.sec.gov/Archives/edgar/data/842023/000143774915009608/,37801000,https://www.sec.gov/Archives/edgar/data/842023/000143774917015711/ ; https://www.sec.gov/Archives/edgar/data/842023/000143774915009608/
Bio-Techne,TECH,2016Q3,2016-09-30,분기별 영업이익,재작성 반영,25442000,공시,https://www.sec.gov/Archives/edgar/data/842023/000143774916041541/,29156000,https://www.sec.gov/Archives/edgar/data/842023/000143774917018898/
Bio-Techne,TECH,2016Q3,2016-09-30,분기별 당기순이익(지배),재작성 반영,16281000,공시,https://www.sec.gov/Archives/edgar/data/842023/000143774916041541/,18843000,https://www.sec.gov/Archives/edgar/data/842023/000143774918016190/
Bio-Techne,TECH,2016Q4,2016-12-31,분기별 영업이익,재작성 반영,16146000,공시,https://www.sec.gov/Archives/edgar/data/842023/000143774917002015/,17881000,https://www.sec.gov/Archives/edgar/data/842023/000143774918001995/
Bio-Techne,TECH,2016Q4,2016-12-31,분기별 당기순이익(지배),재작성 반영,6313000,공시,https://www.sec.gov/Archives/edgar/data/842023/000143774917002015/,7467000,https://www.sec.gov/Archives/edgar/data/842023/000143774918016190/
Bio-Techne,TECH,2017Q1,2017-03-31,분기별 영업이익,재작성 반영,32305000,공시,https://www.sec.gov/Archives/edgar/data/842023/000143774917008654/,33502000,https://www.sec.gov/Archives/edgar/data/842023/000143774918009213/
Bio-Techne,TECH,2017Q1,2017-03-31,분기별 당기순이익(지배),재작성 반영,21389000,공시,https://www.sec.gov/Archives/edgar/data/842023/000143774917008654/,22167000,https://www.sec.gov/Archives/edgar/data/842023/000143774918016190/
Bio-Techne,TECH,2017Q2,2017-06-30,분기별 영업이익,재작성 반영,46692000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/842023/000143774917015711/ ; https://www.sec.gov/Archives/edgar/data/842023/000143774917008654/,40046000,https://www.sec.gov/Archives/edgar/data/842023/000143774917015711/ ; https://www.sec.gov/Archives/edgar/data/842023/000143774918009213/
Bio-Techne,TECH,2017Q2,2017-06-30,분기별 당기순이익(지배),재작성 반영,32102000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/842023/000143774917015711/ ; https://www.sec.gov/Archives/edgar/data/842023/000143774917008654/,27610000,https://www.sec.gov/Archives/edgar/data/842023/000143774917015711/ ; https://www.sec.gov/Archives/edgar/data/842023/000143774918009213/
