기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
Edwards Lifesciences,EW,2011Q3,2011-09-30,분기별 영업활동현금흐름,재작성 반영,97200000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1099800/000104746911009212/ ; https://www.sec.gov/Archives/edgar/data/1099800/000104746911007106/,140600000,https://www.sec.gov/Archives/edgar/data/1099800/000104746912010132/ ; https://www.sec.gov/Archives/edgar/data/1099800/000104746911007106/
Edwards Lifesciences,EW,2011Q4,2011-12-31,분기별 영업활동현금흐름,재작성 반영,143100000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1099800/000104746912001617/ ; https://www.sec.gov/Archives/edgar/data/1099800/000104746911009212/,93400000,https://www.sec.gov/Archives/edgar/data/1099800/000104746914001583/ ; https://www.sec.gov/Archives/edgar/data/1099800/000104746912010132/
Edwards Lifesciences,EW,2011Q4,2011-12-31,분기말 부채총계,재작성 반영,642600000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1099800/000104746912001617/,653100000,https://www.sec.gov/Archives/edgar/data/1099800/000104746912001617/
Edwards Lifesciences,EW,2011Q4,2011-12-31,분기말 총자본(자기자본),재작성 반영,1337900000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/1099800/000104746912001617/,1327400000,https://www.sec.gov/Archives/edgar/data/1099800/000104746915000998/
Edwards Lifesciences,EW,2011Q4,2011-12-31,분기말 지배지분 자본,재작성 반영,1337900000,공시,https://www.sec.gov/Archives/edgar/data/1099800/000104746912001617/,1327400000,https://www.sec.gov/Archives/edgar/data/1099800/000104746915000998/
Edwards Lifesciences,EW,2012Q4,2012-12-31,분기별 당기순이익(지배),재작성 반영,91100000,"계산(연간-3분기누적, 보통주 귀속)",https://www.sec.gov/Archives/edgar/data/1099800/000104746913001954/ ; https://www.sec.gov/Archives/edgar/data/1099800/000104746912010132/,89400000,https://www.sec.gov/Archives/edgar/data/1099800/000104746915000998/ ; https://www.sec.gov/Archives/edgar/data/1099800/000104746912010132/
Edwards Lifesciences,EW,2012Q4,2012-12-31,분기별 영업활동현금흐름,재작성 반영,126400000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/1099800/000104746913001954/ ; https://www.sec.gov/Archives/edgar/data/1099800/000104746912010132/,114700000,https://www.sec.gov/Archives/edgar/data/1099800/000104746915000998/ ; https://www.sec.gov/Archives/edgar/data/1099800/000104746912010132/
Edwards Lifesciences,EW,2012Q4,2012-12-31,분기말 부채총계,재작성 반영,742200000,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/1099800/000104746913001954/,754400000,https://www.sec.gov/Archives/edgar/data/1099800/000104746913001954/
Edwards Lifesciences,EW,2012Q4,2012-12-31,분기말 총자본(자기자본),재작성 반영,1479300000,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/1099800/000104746913001954/,1467100000,https://www.sec.gov/Archives/edgar/data/1099800/000109980016000044/
Edwards Lifesciences,EW,2012Q4,2012-12-31,분기말 지배지분 자본,재작성 반영,1479300000,공시,https://www.sec.gov/Archives/edgar/data/1099800/000104746913001954/,1467100000,https://www.sec.gov/Archives/edgar/data/1099800/000109980016000044/
