기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
Allegion,ALLE,2014Q1,2014-03-31,분기별 매출액,재분류(미반영),472500000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000017/,466600000,https://www.sec.gov/Archives/edgar/data/1579241/000157924115000013/
Allegion,ALLE,2014Q1,2014-03-31,분기별 영업이익,재분류(미반영),66800000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000017/,67800000,https://www.sec.gov/Archives/edgar/data/1579241/000157924115000013/
Allegion,ALLE,2014Q1,2014-03-31,분기별 당기순이익(지배),재분류(미반영),35600000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000017/,35800000,https://www.sec.gov/Archives/edgar/data/1579241/000157924115000013/
Allegion,ALLE,2014Q2,2014-06-30,분기별 영업이익,재분류(미반영),89700000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/,89300000,https://www.sec.gov/Archives/edgar/data/1579241/000157924115000033/
Allegion,ALLE,2014Q2,2014-06-30,분기별 당기순이익(지배),재분류(미반영),43500000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/,43200000,https://www.sec.gov/Archives/edgar/data/1579241/000157924115000033/
Allegion,ALLE,2014Q2,2014-06-30,분기말 자산총계,재작성 검증 실패(원 공시 유지),1968100000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/,,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/
Allegion,ALLE,2014Q2,2014-06-30,분기말 부채총계,재작성 검증 실패(원 공시 유지),1979300000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/,,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/
Allegion,ALLE,2014Q2,2014-06-30,분기말 총자본(자기자본),재작성 검증 실패(원 공시 유지),-11200000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/,,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/
Allegion,ALLE,2014Q2,2014-06-30,분기말 지배지분 자본,재작성 검증 실패(원 공시 유지),-42200000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/,,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000033/
Allegion,ALLE,2014Q3,2014-09-30,분기별 영업이익,재분류(미반영),105600000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000041/,106100000,https://www.sec.gov/Archives/edgar/data/1579241/000157924115000046/
Allegion,ALLE,2014Q3,2014-09-30,분기별 당기순이익(지배),재분류(미반영),60300000,공시,https://www.sec.gov/Archives/edgar/data/1579241/000157924114000041/,60800000,https://www.sec.gov/Archives/edgar/data/1579241/000157924115000046/
