기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산
Expand Energy,EXE,2010Q1,2010-03-31,분기별 매출액,2798000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510172389/,
Expand Energy,EXE,2010Q1,2010-03-31,분기별 영업이익,1212000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510172389/,
Expand Energy,EXE,2010Q1,2010-03-31,분기별 당기순이익(지배),738000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510172389/,
Expand Energy,EXE,2010Q1,2010-03-31,분기별 영업활동현금흐름,1183000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510172389/,
Expand Energy,EXE,2010Q1,2010-03-31,분기말 자산총계,30288000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510172389/,
Expand Energy,EXE,2010Q1,2010-03-31,분기말 부채총계,18072000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/895126/000119312510172389/,부채및자본 30288000000 − 총자본 12216000000
Expand Energy,EXE,2010Q1,2010-03-31,분기말 총자본(자기자본),12216000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510172389/,
Expand Energy,EXE,2010Q1,2010-03-31,분기말 지배지분 자본,12216000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510172389/,
Expand Energy,EXE,2010Q1,2010-03-31,분기말 종가,데이터 없음(API 최초 거래일 2021-02-10 이전),,데이터 없음(상장 전),https://query1.finance.yahoo.com/v8/finance/chart/EXE (firstTradeDate 2021-02-10),
Expand Energy,EXE,2010Q1,2010-03-31,분기말 상장주식수,데이터 없음(API 최초 거래일 2021-02-10 이전),,데이터 없음(상장 전),https://query1.finance.yahoo.com/v8/finance/chart/EXE (firstTradeDate 2021-02-10),
Expand Energy,EXE,2010Q1,2010-03-31,분기말 시가총액,데이터 없음(API 최초 거래일 2021-02-10 이전),,데이터 없음(상장 전),https://query1.finance.yahoo.com/v8/finance/chart/EXE (firstTradeDate 2021-02-10),
Expand Energy,EXE,2010Q2,2010-06-30,분기별 매출액,2012000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510182451/,
Expand Energy,EXE,2010Q2,2010-06-30,분기별 영업이익,447000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510182451/,
Expand Energy,EXE,2010Q2,2010-06-30,분기별 당기순이익(지배),255000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510182451/,
Expand Energy,EXE,2010Q2,2010-06-30,분기별 영업활동현금흐름,1795000000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/895126/000119312510182451/ ; https://www.sec.gov/Archives/edgar/data/895126/000119312510172389/,누적 2978000000 − 직전누적 1183000000 (시작 2010-01-01)
Expand Energy,EXE,2010Q2,2010-06-30,분기말 자산총계,32169000000,USD,공시,https://www.sec.gov/Archives/edgar/data/895126/000119312510182451/,
Expand Energy,EXE,2010Q2,2010-06-30,분기말 부채총계,17354000000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/895126/000119312510182451/,부채및자본 32169000000 − 총자본 14815000000
