기업,종목코드,기간,기준일,항목,값,통화,값구분,출처,검산
Nordson,NDSN,2010Q1,2010-04-30,분기별 매출액,251659000,USD,공시(후속 보고서 비교기간),https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,SalesRevenueNet ; 그 분기 보고서에 연결 총계가 없어 2011-06-03 제출본의 비교기간에서 읽었다
Nordson,NDSN,2010Q1,2010-04-30,분기별 영업이익,57590000,USD,공시(후속 보고서 비교기간),https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,OperatingIncomeLoss ; 그 분기 보고서에 연결 총계가 없어 2011-06-03 제출본의 비교기간에서 읽었다
Nordson,NDSN,2010Q1,2010-04-30,분기별 당기순이익(지배),32431000,USD,공시(후속 보고서 비교기간),https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,NetIncomeLoss ; 그 분기 보고서에 연결 총계가 없어 2011-06-03 제출본의 비교기간에서 읽었다
Nordson,NDSN,2010Q1,2010-04-30,분기별 영업활동현금흐름,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/72331/000095012310056485/,
Nordson,NDSN,2010Q1,2010-04-30,분기말 자산총계,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/72331/000095012310056485/,
Nordson,NDSN,2010Q1,2010-04-30,분기말 부채총계,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/72331/000095012310056485/,
Nordson,NDSN,2010Q1,2010-04-30,분기말 총자본(자기자본),미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/72331/000095012310056485/,
Nordson,NDSN,2010Q1,2010-04-30,분기말 지배지분 자본,미확인,USD,미확인,https://www.sec.gov/Archives/edgar/data/72331/000095012310056485/,
Nordson,NDSN,2010Q1,2010-04-30,분기말 종가,71.82,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2010-04-30),분할조정 종가 35.91 × 이후 분할계수 2
Nordson,NDSN,2010Q1,2010-04-30,분기말 상장주식수,미확인,,미확인,SEC companyfacts·XBRL 원문 모두 dei 표지 주식수 없음,
Nordson,NDSN,2010Q1,2010-04-30,분기말 시가총액,미확인,,미확인,SEC companyfacts·XBRL 원문 모두 dei 표지 주식수 없음,
Nordson,NDSN,2010Q2,2010-07-31,분기별 매출액,279121000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,
Nordson,NDSN,2010Q2,2010-07-31,분기별 영업이익,67695000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,
Nordson,NDSN,2010Q2,2010-07-31,분기별 당기순이익(지배),55329000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,
Nordson,NDSN,2010Q2,2010-07-31,분기별 영업활동현금흐름,데이터 없음(직전 분기 누적 보고서 없음),USD,데이터 없음(직전 보고서 없음),https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,
Nordson,NDSN,2010Q2,2010-07-31,분기말 자산총계,962794000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,
Nordson,NDSN,2010Q2,2010-07-31,분기말 부채총계,507514000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,부채및자본 962794000 − 총자본 455280000
Nordson,NDSN,2010Q2,2010-07-31,분기말 총자본(자기자본),455280000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,"StockholdersEquity, MinorityInterest 태그 없음"
Nordson,NDSN,2010Q2,2010-07-31,분기말 지배지분 자본,455280000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,
Nordson,NDSN,2010Q2,2010-07-30,분기말 종가,63.05,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2010-07-30),분할조정 종가 31.525 × 이후 분할계수 2
Nordson,NDSN,2010Q2,2010-07-31,분기말 상장주식수,33957125,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,dei:EntityCommonStockSharesOutstanding 클래스 합
Nordson,NDSN,2010Q2,2010-07-30,분기말 시가총액,2140996731,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2010-07-30) ; https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,종가 63.05 × 주식수 33957125
Nordson,NDSN,2010Q3,2010-10-31,분기별 매출액,290182000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,연간 1041551000 − 9개월누적 751369000 (SalesRevenueNet)
Nordson,NDSN,2010Q3,2010-10-31,분기별 영업이익,73278000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,연간 234833000 − 9개월누적 161555000 (OperatingIncomeLoss)
Nordson,NDSN,2010Q3,2010-10-31,분기별 당기순이익(지배),53556000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,연간 168048000 − 9개월누적 114492000 (NetIncomeLoss)
Nordson,NDSN,2010Q3,2010-10-31,분기별 영업활동현금흐름,73657000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012310084374/,누적 140186000 − 직전누적 66529000 (시작 2009-11-01)
Nordson,NDSN,2010Q3,2010-10-31,분기말 자산총계,986354000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/,
Nordson,NDSN,2010Q3,2010-10-31,분기말 부채총계,481282000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/,부채및자본 986354000 − 총자본 505072000
Nordson,NDSN,2010Q3,2010-10-31,분기말 총자본(자기자본),505072000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/,"StockholdersEquity, MinorityInterest 태그 없음"
Nordson,NDSN,2010Q3,2010-10-31,분기말 지배지분 자본,505072000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/,
Nordson,NDSN,2010Q3,2010-10-29,분기말 종가,78.02,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2010-10-29),분할조정 종가 39.01 × 이후 분할계수 2
Nordson,NDSN,2010Q3,2010-11-30,분기말 상장주식수,33979349,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/,dei:EntityCommonStockSharesOutstanding 클래스 합
Nordson,NDSN,2010Q3,2010-10-29,분기말 시가총액,2651068809,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2010-10-29) ; https://www.sec.gov/Archives/edgar/data/72331/000095012310114569/,종가 78.02 × 주식수 33979349
Nordson,NDSN,2010Q4,2011-01-31,분기별 매출액,270962000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,
Nordson,NDSN,2010Q4,2011-01-31,분기별 영업이익,65524000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,
Nordson,NDSN,2010Q4,2011-01-31,분기별 당기순이익(지배),45897000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,
Nordson,NDSN,2010Q4,2011-01-31,분기별 영업활동현금흐름,55920000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,
Nordson,NDSN,2010Q4,2011-01-31,분기말 자산총계,997434000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,
Nordson,NDSN,2010Q4,2011-01-31,분기말 부채총계,454659000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,부채및자본 997434000 − 총자본 542775000
Nordson,NDSN,2010Q4,2011-01-31,분기말 총자본(자기자본),542775000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,"StockholdersEquity, MinorityInterest 태그 없음"
Nordson,NDSN,2010Q4,2011-01-31,분기말 지배지분 자본,542775000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,
Nordson,NDSN,2010Q4,2011-01-31,분기말 종가,92.31,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2011-01-31),분할조정 종가 46.155 × 이후 분할계수 2
Nordson,NDSN,2010Q4,2011-01-31,분기말 상장주식수,34110285,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,dei:EntityCommonStockSharesOutstanding 클래스 합
Nordson,NDSN,2010Q4,2011-01-31,분기말 시가총액,3148720408,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2011-01-31) ; https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,종가 92.31 × 주식수 34110285
Nordson,NDSN,2011Q1,2011-04-30,분기별 매출액,318924000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,
Nordson,NDSN,2011Q1,2011-04-30,분기별 영업이익,92428000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,
Nordson,NDSN,2011Q1,2011-04-30,분기별 당기순이익(지배),65242000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,
Nordson,NDSN,2011Q1,2011-04-30,분기별 영업활동현금흐름,56142000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012311024502/,누적 112062000 − 직전누적 55920000 (시작 2010-11-01)
Nordson,NDSN,2011Q1,2011-04-30,분기말 자산총계,1058906000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,
Nordson,NDSN,2011Q1,2011-04-30,분기말 부채총계,437402000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,부채및자본 1058906000 − 총자본 621504000
Nordson,NDSN,2011Q1,2011-04-30,분기말 총자본(자기자본),621504000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,"StockholdersEquity, MinorityInterest 태그 없음"
Nordson,NDSN,2011Q1,2011-04-30,분기말 지배지분 자본,621504000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,
Nordson,NDSN,2011Q1,2011-04-29,분기말 종가,56.97,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2011-04-29),
Nordson,NDSN,2011Q1,2011-04-30,분기말 상장주식수,68248139,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,dei:EntityCommonStockSharesOutstanding 클래스 합
Nordson,NDSN,2011Q1,2011-04-29,분기말 시가총액,3888096479,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2011-04-29) ; https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,종가 56.97 × 주식수 68248139
Nordson,NDSN,2011Q2,2011-07-31,분기별 매출액,312255000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,
Nordson,NDSN,2011Q2,2011-07-31,분기별 영업이익,78656000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,
Nordson,NDSN,2011Q2,2011-07-31,분기별 당기순이익(지배),56550000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,
Nordson,NDSN,2011Q2,2011-07-31,분기별 영업활동현금흐름,68230000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012311056271/,누적 180292000 − 직전누적 112062000 (시작 2010-11-01)
Nordson,NDSN,2011Q2,2011-07-31,분기말 자산총계,1084444000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,
Nordson,NDSN,2011Q2,2011-07-31,분기말 부채총계,438637000,USD,계산(부채및자본-총자본),https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,부채및자본 1084444000 − 총자본 645807000
Nordson,NDSN,2011Q2,2011-07-31,분기말 총자본(자기자본),645807000,USD,공시(비지배 없음),https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,"StockholdersEquity, MinorityInterest 태그 없음"
Nordson,NDSN,2011Q2,2011-07-31,분기말 지배지분 자본,645807000,USD,공시,https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,
Nordson,NDSN,2011Q2,2011-07-29,분기말 종가,51.03,USD,API,https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2011-07-29),
Nordson,NDSN,2011Q2,2011-07-31,분기말 상장주식수,67757123,주,공시(표지 기준일),https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,dei:EntityCommonStockSharesOutstanding 클래스 합
Nordson,NDSN,2011Q2,2011-07-29,분기말 시가총액,3457645987,USD,계산(종가×주식수),https://query1.finance.yahoo.com/v8/finance/chart/NDSN?interval=1d&events=splits (2011-07-29) ; https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,종가 51.03 × 주식수 67757123
Nordson,NDSN,2011Q3,2011-10-31,분기별 매출액,331018000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/72331/000119312511343516/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,연간 1233159000 − 9개월누적 902141000 (SalesRevenueNet)
Nordson,NDSN,2011Q3,2011-10-31,분기별 영업이익,78935000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/72331/000119312511343516/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,연간 315543000 − 9개월누적 236608000 (OperatingIncomeLoss)
Nordson,NDSN,2011Q3,2011-10-31,분기별 당기순이익(지배),54675000,USD,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/72331/000119312511343516/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,연간 222364000 − 9개월누적 167689000 (NetIncomeLoss)
Nordson,NDSN,2011Q3,2011-10-31,분기별 영업활동현금흐름,66435000,USD,계산(누적차감),https://www.sec.gov/Archives/edgar/data/72331/000119312511343516/ ; https://www.sec.gov/Archives/edgar/data/72331/000095012311083594/,누적 246727000 − 직전누적 180292000 (시작 2010-11-01)
