기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
Best Buy,BBY,2010Q1,2010-05-29,분기별 매출액,재분류(미반영),10787000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,10674000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2010Q1,2010-05-29,분기별 영업이익,재분류(미반영),313000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910037444/,348000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2010Q2,2010-08-28,분기별 매출액,재분류(미반영),11339000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,11216000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2010Q2,2010-08-28,분기별 영업이익,재분류(미반영),411000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465910051625/,456000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2010Q3,2010-11-27,분기별 매출액,재분류(미반영),11890000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,11774000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2010Q3,2010-11-27,분기별 영업이익,재분류(미반영),385000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,433000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2010Q4,2011-02-26,분기별 매출액,재분류(미반영),16256000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,15731000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/
Best Buy,BBY,2010Q4,2011-02-26,분기별 영업이익,재분류(미반영),1005000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/764478/000104746911004045/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/,1265000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/ ; https://www.sec.gov/Archives/edgar/data/764478/000110465911000494/
Best Buy,BBY,2011Q1,2011-05-28,분기별 매출액,재분류(미반영),10940000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,10812000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2011Q1,2011-05-28,분기별 영업이익,재분류(미반영),282000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000110465911037615/,330000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2011Q2,2011-08-27,분기별 매출액,재분류(미반영),11347000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447811000008/,11259000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2011Q2,2011-08-27,분기별 영업이익,재분류(미반영),287000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447811000008/,335000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2011Q3,2011-11-26,분기별 매출액,재분류(미반영),12099000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447812000002/,12004000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2011Q3,2011-11-26,분기별 영업이익,재분류(미반영),178000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447812000002/,351000000,https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/
Best Buy,BBY,2011Q4,2012-03-03,분기별 매출액,재분류(미반영),16319000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/ ; https://www.sec.gov/Archives/edgar/data/764478/000076447812000002/,11071000000,https://www.sec.gov/Archives/edgar/data/764478/000076447814000011/ ; https://www.sec.gov/Archives/edgar/data/764478/000076447812000002/
Best Buy,BBY,2011Q4,2012-03-03,분기별 영업이익,재분류(미반영),338000000,계산(연간-3분기누적),https://www.sec.gov/Archives/edgar/data/764478/000076447812000035/ ; https://www.sec.gov/Archives/edgar/data/764478/000076447812000002/,1453000000,https://www.sec.gov/Archives/edgar/data/764478/000076447814000011/ ; https://www.sec.gov/Archives/edgar/data/764478/000076447812000002/
Best Buy,BBY,2012Q1,2012-05-05,분기별 매출액,재분류(미반영),11610000000,공시,https://www.sec.gov/Archives/edgar/data/764478/000076447812000056/,10343000000,https://www.sec.gov/Archives/edgar/data/764478/000076447814000011/
