기업,종목코드,기간,기준일,항목,값(원),값구분,출처
삼성전자,005930,2019Q2,2019-06-30,분기말 시가총액,데이터 없음(소스 서비스 시작일 2020-01-02 이전),데이터 없음(소스 시작일),공공데이터포털 주식시세 V2 (서비스 시작일 이전)
삼성전자,005930,2019Q3,2019-09-30,분기말 자산총계,353385985000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q3,2019-09-30,분기말 부채총계,89943741000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q3,2019-09-30,분기말 총자본(자기자본),263442244000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q3,2019-09-30,분기별 매출액,62003471000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q3,2019-09-30,분기별 영업이익,7777892000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q3,2019-09-30,분기별 당기순이익(지배),6105039000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q3,2019-09-30,분기별 영업활동현금흐름,13826599000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002218
삼성전자,005930,2019Q3,2019-09-30,분기말 지배지분 자본,255403450000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q3,2019-09-30,분기말 종가,데이터 없음(소스 서비스 시작일 2020-01-02 이전),데이터 없음(소스 시작일),공공데이터포털 주식시세 V2 (서비스 시작일 이전)
삼성전자,005930,2019Q3,2019-09-30,분기말 상장주식수,데이터 없음(소스 서비스 시작일 2020-01-02 이전),데이터 없음(소스 시작일),공공데이터포털 주식시세 V2 (서비스 시작일 이전)
삼성전자,005930,2019Q3,2019-09-30,분기말 시가총액,데이터 없음(소스 서비스 시작일 2020-01-02 이전),데이터 없음(소스 시작일),공공데이터포털 주식시세 V2 (서비스 시작일 이전)
삼성전자,005930,2019Q4,2019-12-31,분기말 자산총계,352564497000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003851
삼성전자,005930,2019Q4,2019-12-31,분기말 부채총계,89684076000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003851
삼성전자,005930,2019Q4,2019-12-31,분기말 총자본(자기자본),262880421000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003851
삼성전자,005930,2019Q4,2019-12-31,분기별 매출액,59884760000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003851 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q4,2019-12-31,분기별 영업이익,7160270000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003851 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q4,2019-12-31,분기별 당기순이익(지배),5227995000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003851 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q4,2019-12-31,분기별 영업활동현금흐름,19717140000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003851 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001273
삼성전자,005930,2019Q4,2019-12-31,분기말 지배지분 자본,254915472000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330003851
삼성전자,005930,2019Q4,2019-12-31,분기말 종가,데이터 없음(소스 서비스 시작일 2020-01-02 이전),데이터 없음(소스 시작일),공공데이터포털 주식시세 V2 (서비스 시작일 이전)
삼성전자,005930,2019Q4,2019-12-31,분기말 상장주식수,데이터 없음(소스 서비스 시작일 2020-01-02 이전),데이터 없음(소스 시작일),공공데이터포털 주식시세 V2 (서비스 시작일 이전)
삼성전자,005930,2019Q4,2019-12-31,분기말 시가총액,데이터 없음(소스 서비스 시작일 2020-01-02 이전),데이터 없음(소스 시작일),공공데이터포털 주식시세 V2 (서비스 시작일 이전)
삼성전자,005930,2020Q1,2020-03-31,분기말 자산총계,357457535000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001451
삼성전자,005930,2020Q1,2020-03-31,분기말 부채총계,91069812000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001451
삼성전자,005930,2020Q1,2020-03-31,분기말 총자본(자기자본),266387723000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001451
삼성전자,005930,2020Q1,2020-03-31,분기별 매출액,55325178000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001451
삼성전자,005930,2020Q1,2020-03-31,분기별 영업이익,6447345000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001451
삼성전자,005930,2020Q1,2020-03-31,분기별 당기순이익(지배),4889599000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001451
삼성전자,005930,2020Q1,2020-03-31,분기별 영업활동현금흐름,11829879000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001451
삼성전자,005930,2020Q1,2020-03-31,분기말 지배지분 자본,258481770000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001451
삼성전자,005930,2020Q1,2020-03-31,분기말 종가,47750,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q1,2020-03-31,분기말 상장주식수,5969782550,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q1,2020-03-31,분기말 시가총액,285057116762500,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q2,2020-06-30,분기말 자산총계,357959499000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001766
삼성전자,005930,2020Q2,2020-06-30,분기말 부채총계,88151682000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001766
삼성전자,005930,2020Q2,2020-06-30,분기말 총자본(자기자본),269807817000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001766
삼성전자,005930,2020Q2,2020-06-30,분기별 매출액,52966142000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001766
삼성전자,005930,2020Q2,2020-06-30,분기별 영업이익,8146292000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001766
삼성전자,005930,2020Q2,2020-06-30,분기별 당기순이익(지배),5488964000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001766
삼성전자,005930,2020Q2,2020-06-30,분기별 영업활동현금흐름,14798153000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001766 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001451
삼성전자,005930,2020Q2,2020-06-30,분기말 지배지분 자본,261745365000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001766
삼성전자,005930,2020Q2,2020-06-30,분기말 종가,52800,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q2,2020-06-30,분기말 상장주식수,5969782550,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q2,2020-06-30,분기말 시가총액,315204518640000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q3,2020-09-30,분기말 자산총계,375788742000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q3,2020-09-30,분기말 부채총계,99652554000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q3,2020-09-30,분기말 총자본(자기자본),276136188000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q3,2020-09-30,분기별 매출액,66964160000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q3,2020-09-30,분기별 영업이익,12353238000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q3,2020-09-30,분기별 당기순이익(지배),9266814000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q3,2020-09-30,분기별 영업활동현금흐름,14144393000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001766
삼성전자,005930,2020Q3,2020-09-30,분기말 지배지분 자본,267942140000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q3,2020-09-29,분기말 종가,58200,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q3,2020-09-29,분기말 상장주식수,5969782550,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q3,2020-09-29,분기말 시가총액,347441344410000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q4,2020-12-31,분기말 자산총계,378235718000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210309000744
삼성전자,005930,2020Q4,2020-12-31,분기말 부채총계,102287702000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210309000744
삼성전자,005930,2020Q4,2020-12-31,분기말 총자본(자기자본),275948016000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210309000744
삼성전자,005930,2020Q4,2020-12-31,분기별 매출액,61551508000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210309000744 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q4,2020-12-31,분기별 영업이익,9047001000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210309000744 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q4,2020-12-31,분기별 당기순이익(지배),6445469000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210309000744 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q4,2020-12-31,분기별 영업활동현금흐름,24514584000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210309000744 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001248
삼성전자,005930,2020Q4,2020-12-31,분기말 지배지분 자본,267670331000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210309000744
삼성전자,005930,2020Q4,2020-12-30,분기말 종가,81000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q4,2020-12-30,분기말 상장주식수,5969782550,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2020Q4,2020-12-30,분기말 시가총액,483552386550000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q1,2021-03-31,분기말 자산총계,392826274000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001185
삼성전자,005930,2021Q1,2021-03-31,분기말 부채총계,118557683000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001185
삼성전자,005930,2021Q1,2021-03-31,분기말 총자본(자기자본),274268591000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001185
삼성전자,005930,2021Q1,2021-03-31,분기별 매출액,65388503000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001185
삼성전자,005930,2021Q1,2021-03-31,분기별 영업이익,9382868000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001185
삼성전자,005930,2021Q1,2021-03-31,분기별 당기순이익(지배),7092786000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001185
삼성전자,005930,2021Q1,2021-03-31,분기별 영업활동현금흐름,13803078000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001185
삼성전자,005930,2021Q1,2021-03-31,분기말 지배지분 자본,265767254000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001185
삼성전자,005930,2021Q1,2021-03-31,분기말 종가,81400,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q1,2021-03-31,분기말 상장주식수,5969782550,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q1,2021-03-31,분기말 시가총액,485940299570000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q2,2021-06-30,분기말 자산총계,384777669000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001416
삼성전자,005930,2021Q2,2021-06-30,분기말 부채총계,102453403000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001416
삼성전자,005930,2021Q2,2021-06-30,분기말 총자본(자기자본),282324266000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001416
삼성전자,005930,2021Q2,2021-06-30,분기별 매출액,63671585000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001416
삼성전자,005930,2021Q2,2021-06-30,분기별 영업이익,12566745000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001416
삼성전자,005930,2021Q2,2021-06-30,분기별 당기순이익(지배),9450676000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001416
삼성전자,005930,2021Q2,2021-06-30,분기별 영업활동현금흐름,12086457000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001416 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001185
삼성전자,005930,2021Q2,2021-06-30,분기말 지배지분 자본,274160526000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001416
삼성전자,005930,2021Q2,2021-06-30,분기말 종가,80700,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q2,2021-06-30,분기말 상장주식수,5969782550,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q2,2021-06-30,분기말 시가총액,481761451785000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q3,2021-09-30,분기말 자산총계,410420718000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q3,2021-09-30,분기말 부채총계,113654600000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q3,2021-09-30,분기말 총자본(자기자본),296766118000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q3,2021-09-30,분기별 매출액,73979187000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q3,2021-09-30,분기별 영업이익,15817531000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q3,2021-09-30,분기별 당기순이익(지배),12057207000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q3,2021-09-30,분기별 영업활동현금흐름,18581452000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001416
삼성전자,005930,2021Q3,2021-09-30,분기말 지배지분 자본,288331208000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q3,2021-09-30,분기말 종가,74100,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210930&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q3,2021-09-30,분기말 상장주식수,5969782550,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210930&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q3,2021-09-30,분기말 시가총액,442360886955000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210930&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q4,2021-12-31,분기말 자산총계,426621158000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220308000798
삼성전자,005930,2021Q4,2021-12-31,분기말 부채총계,121721227000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220308000798
삼성전자,005930,2021Q4,2021-12-31,분기말 총자본(자기자본),304899931000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220308000798
삼성전자,005930,2021Q4,2021-12-31,분기별 매출액,76565524000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220308000798 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q4,2021-12-31,분기별 영업이익,13866712000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220308000798 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q4,2021-12-31,분기별 당기순이익(지배),10643122000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220308000798 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q4,2021-12-31,분기별 영업활동현금흐름,20634461000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220308000798 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001965
삼성전자,005930,2021Q4,2021-12-31,분기말 지배지분 자본,296237697000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220308000798
삼성전자,005930,2021Q4,2021-12-30,분기말 종가,78300,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20211230&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q4,2021-12-30,분기말 상장주식수,5969782550,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20211230&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2021Q4,2021-12-30,분기말 시가총액,467433973665000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20211230&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2022Q1,2022-03-31,분기말 자산총계,439326959000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001751
삼성전자,005930,2022Q1,2022-03-31,분기말 부채총계,124036040000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001751
삼성전자,005930,2022Q1,2022-03-31,분기말 총자본(자기자본),315290919000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001751
삼성전자,005930,2022Q1,2022-03-31,분기별 매출액,77781498000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001751
삼성전자,005930,2022Q1,2022-03-31,분기별 영업이익,14121409000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001751
삼성전자,005930,2022Q1,2022-03-31,분기별 당기순이익(지배),11129094000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001751
삼성전자,005930,2022Q1,2022-03-31,분기별 영업활동현금흐름,10453069000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001751
삼성전자,005930,2022Q1,2022-03-31,분기말 지배지분 자본,306391870000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001751
삼성전자,005930,2022Q1,2022-03-31,분기말 종가,69600,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220331&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2022Q1,2022-03-31,분기말 상장주식수,5969782550,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220331&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2022Q1,2022-03-31,분기말 시가총액,415496865480000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220331&likeSrtnCd=005930 (serviceKey 제외)
삼성전자,005930,2022Q2,2022-06-30,분기말 자산총계,448040650000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816001711
삼성전자,005930,2022Q2,2022-06-30,분기말 부채총계,120133986000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816001711
삼성전자,005930,2022Q2,2022-06-30,분기말 총자본(자기자본),327906664000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816001711
삼성전자,005930,2022Q2,2022-06-30,분기별 매출액,77203607000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816001711
삼성전자,005930,2022Q2,2022-06-30,분기별 영업이익,14097045000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816001711
삼성전자,005930,2022Q2,2022-06-30,분기별 당기순이익(지배),10954515000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816001711
삼성전자,005930,2022Q2,2022-06-30,분기별 영업활동현금흐름,14136066000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816001711 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220516001751
삼성전자,005930,2022Q2,2022-06-30,분기말 지배지분 자본,318830612000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220816001711
삼성전자,005930,2022Q2,2022-06-30,분기말 종가,57000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20220630&likeSrtnCd=005930 (serviceKey 제외)
