기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트
한국금융지주,071050,2019Q1,2019-03-31,분기말 자산총계,71471775644811,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-31,분기말 부채총계,66434183553548,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-31,분기말 총자본(자기자본),5037592091263,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-31,분기별 영업수익,3425722864856,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-31,분기별 영업이익,308581632013,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-31,분기별 당기순이익(지배),258181311273,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-31,분기별 영업활동현금흐름,31477423250,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-31,분기말 지배지분 자본,4451412441378,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q1,2019-03-29,분기말 종가,62100,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190329 (KOSPI, 한국금융지주 ; 종가 62100 × 상장주식수 55725992 = 시가총액 3460584103200)",금융
한국금융지주,071050,2019Q1,2019-03-29,분기말 상장주식수,55725992,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190329 (KOSPI, 한국금융지주 ; 종가 62100 × 상장주식수 55725992 = 시가총액 3460584103200)",금융
한국금융지주,071050,2019Q1,2019-03-29,분기말 시가총액,3460584103200,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190329 (KOSPI, 한국금융지주 ; 종가 62100 × 상장주식수 55725992 = 시가총액 3460584103200)",금융
한국금융지주,071050,2019Q2,2019-06-30,분기말 자산총계,77182753172729,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q2,2019-06-30,분기말 부채총계,71872592436539,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q2,2019-06-30,분기말 총자본(자기자본),5310160736190,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q2,2019-06-30,분기별 영업수익,3282465149544,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q2,2019-06-30,분기별 영업이익,271792612322,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q2,2019-06-30,분기별 당기순이익(지배),208202977335,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q2,2019-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q2,2019-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q2,2019-06-30,분기별 영업활동현금흐름,297348330627,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190514000984,금융
한국금융지주,071050,2019Q2,2019-06-30,분기말 지배지분 자본,4699623855404,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q2,2019-06-28,분기말 종가,80700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, 한국금융지주 ; 종가 80700 × 상장주식수 55725992 = 시가총액 4497087554400)",금융
한국금융지주,071050,2019Q2,2019-06-28,분기말 상장주식수,55725992,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, 한국금융지주 ; 종가 80700 × 상장주식수 55725992 = 시가총액 4497087554400)",금융
한국금융지주,071050,2019Q2,2019-06-28,분기말 시가총액,4497087554400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, 한국금융지주 ; 종가 80700 × 상장주식수 55725992 = 시가총액 4497087554400)",금융
한국금융지주,071050,2019Q3,2019-09-30,분기말 자산총계,57868151054194,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q3,2019-09-30,분기말 부채총계,52913856009332,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q3,2019-09-30,분기말 총자본(자기자본),4954295044862,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q3,2019-09-30,분기별 영업수익,2987109351985,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q3,2019-09-30,분기별 영업이익,177394762166,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q3,2019-09-30,분기별 당기순이익(지배),226448704700,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q3,2019-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q3,2019-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q3,2019-09-30,분기별 영업활동현금흐름,-1000427619100,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814001688,금융
한국금융지주,071050,2019Q3,2019-09-30,분기말 지배지분 자본,4923501174042,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q3,2019-09-30,분기말 종가,75300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, 한국금융지주 ; 종가 75300 × 상장주식수 55725992 = 시가총액 4196167197600)",금융
한국금융지주,071050,2019Q3,2019-09-30,분기말 상장주식수,55725992,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, 한국금융지주 ; 종가 75300 × 상장주식수 55725992 = 시가총액 4196167197600)",금융
한국금융지주,071050,2019Q3,2019-09-30,분기말 시가총액,4196167197600,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, 한국금융지주 ; 종가 75300 × 상장주식수 55725992 = 시가총액 4196167197600)",금융
한국금융지주,071050,2019Q4,2019-12-31,분기말 자산총계,60766311395178,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768,금융
한국금융지주,071050,2019Q4,2019-12-31,분기말 부채총계,55733335672640,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768,금융
한국금융지주,071050,2019Q4,2019-12-31,분기말 총자본(자기자본),5032975722538,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768,금융
한국금융지주,071050,2019Q4,2019-12-31,분기별 영업수익,1916826319799,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q4,2019-12-31,분기별 영업이익,187778744425,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q4,2019-12-31,분기별 당기순이익(지배),152340251857,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q4,2019-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q4,2019-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q4,2019-12-31,분기별 영업활동현금흐름,-648065341376,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002507,금융
한국금융지주,071050,2019Q4,2019-12-31,분기말 지배지분 자본,5003691633406,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000768,금융
한국금융지주,071050,2019Q4,2019-12-30,분기말 종가,72400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, 한국금융지주 ; 종가 72400 × 상장주식수 55725992 = 시가총액 4034561820800)",금융
한국금융지주,071050,2019Q4,2019-12-30,분기말 상장주식수,55725992,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, 한국금융지주 ; 종가 72400 × 상장주식수 55725992 = 시가총액 4034561820800)",금융
한국금융지주,071050,2019Q4,2019-12-30,분기말 시가총액,4034561820800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, 한국금융지주 ; 종가 72400 × 상장주식수 55725992 = 시가총액 4034561820800)",금융
한국금융지주,071050,2020Q1,2020-03-31,분기말 자산총계,71154196382578,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기말 부채총계,66443562243644,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기말 총자본(자기자본),4710634138934,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기별 영업수익,8038453021024,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기별 영업이익,-167906104781,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기별 당기순이익(지배),-113389295575,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기별 영업활동현금흐름,-1456245560779,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기말 지배지분 자본,4683486668459,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q1,2020-03-31,분기말 종가,49750,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q1,2020-03-31,분기말 상장주식수,55725992,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q1,2020-03-31,분기말 시가총액,2772368102000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q2,2020-06-30,분기말 자산총계,69878699993138,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q2,2020-06-30,분기말 부채총계,64751277862002,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q2,2020-06-30,분기말 총자본(자기자본),5127422131136,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q2,2020-06-30,분기별 영업수익,5485924919992,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q2,2020-06-30,분기별 영업이익,401607318813,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q2,2020-06-30,분기별 당기순이익(지배),385491197563,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q2,2020-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q2,2020-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q2,2020-06-30,분기별 영업활동현금흐름,-201610301814,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002194,금융
한국금융지주,071050,2020Q2,2020-06-30,분기말 지배지분 자본,5100247257875,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q2,2020-06-30,분기말 종가,44500,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q2,2020-06-30,분기말 상장주식수,55725992,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q2,2020-06-30,분기말 시가총액,2479806644000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200630&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q3,2020-09-30,분기말 자산총계,73862742865098,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q3,2020-09-30,분기말 부채총계,68517896150097,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q3,2020-09-30,분기말 총자본(자기자본),5344846715001,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q3,2020-09-30,분기별 영업수익,3322224692828,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q3,2020-09-30,분기별 영업이익,321017291203,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q3,2020-09-30,분기별 당기순이익(지배),248588749719,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q3,2020-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q3,2020-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q3,2020-09-30,분기별 영업활동현금흐름,-2137729516931,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002375,금융
한국금융지주,071050,2020Q3,2020-09-30,분기말 지배지분 자본,5323712242529,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q3,2020-09-29,분기말 종가,72500,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q3,2020-09-29,분기말 상장주식수,55725992,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q3,2020-09-29,분기말 시가총액,4040134420000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200929&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q4,2020-12-31,분기말 자산총계,70437687756876,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785,금융
한국금융지주,071050,2020Q4,2020-12-31,분기말 부채총계,64805369407883,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785,금융
한국금융지주,071050,2020Q4,2020-12-31,분기말 총자본(자기자본),5632318348993,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785,금융
한국금융지주,071050,2020Q4,2020-12-31,분기별 영업수익,3451746973283,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q4,2020-12-31,분기별 영업이익,301640127265,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q4,2020-12-31,분기별 당기순이익(지배),342776120374,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q4,2020-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q4,2020-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q4,2020-12-31,분기별 영업활동현금흐름,1612393493360,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001020,금융
한국금융지주,071050,2020Q4,2020-12-31,분기말 지배지분 자본,5611772268850,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000785,금융
한국금융지주,071050,2020Q4,2020-12-30,분기말 종가,79000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q4,2020-12-30,분기말 상장주식수,55725992,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2020Q4,2020-12-30,분기말 시가총액,4402353368000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20201230&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2021Q1,2021-03-31,분기말 자산총계,71971226817871,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기말 부채총계,66053749673043,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기말 총자본(자기자본),5917477144828,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기별 영업수익,4854442294745,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기별 영업이익,485038873385,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기별 당기순이익(지배),401790085000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기별 영업활동현금흐름,-2054427458442,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기말 지배지분 자본,5897245568774,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q1,2021-03-31,분기말 종가,85600,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2021Q1,2021-03-31,분기말 상장주식수,55725992,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2021Q1,2021-03-31,분기말 시가총액,4770144915200,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210331&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2021Q2,2021-06-30,분기말 자산총계,74290541839150,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q2,2021-06-30,분기말 부채총계,68031591293027,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q2,2021-06-30,분기말 총자본(자기자본),6258950546123,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q2,2021-06-30,분기별 영업수익,4507009575373,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q2,2021-06-30,분기별 영업이익,343307162810,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q2,2021-06-30,분기별 당기순이익(지배),302575791200,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q2,2021-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q2,2021-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q2,2021-06-30,분기별 영업활동현금흐름,-930555914193,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517000969,금융
한국금융지주,071050,2021Q2,2021-06-30,분기말 지배지분 자본,6224815695602,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q2,2021-06-30,분기말 종가,103000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2021Q2,2021-06-30,분기말 상장주식수,55725992,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2021Q2,2021-06-30,분기말 시가총액,5739777176000,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210630&likeSrtnCd=071050 (serviceKey 제외),금융
한국금융지주,071050,2021Q3,2021-09-30,분기말 자산총계,78630726692120,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031,금융
한국금융지주,071050,2021Q3,2021-09-30,분기말 부채총계,71533059875481,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031,금융
한국금융지주,071050,2021Q3,2021-09-30,분기말 총자본(자기자본),7097666816639,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031,금융
한국금융지주,071050,2021Q3,2021-09-30,분기별 영업수익,4333896050841,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031,금융
한국금융지주,071050,2021Q3,2021-09-30,분기별 영업이익,417772693206,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031,금융
한국금융지주,071050,2021Q3,2021-09-30,분기별 당기순이익(지배),752430068404,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031,금융
한국금융지주,071050,2021Q3,2021-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031,금융
한국금융지주,071050,2021Q3,2021-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031,금융
한국금융지주,071050,2021Q3,2021-09-30,분기별 영업활동현금흐름,-1996383935076,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001137,금융
한국금융지주,071050,2021Q3,2021-09-30,분기말 지배지분 자본,7062772211662,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001031,금융
한국금융지주,071050,2021Q3,2021-09-30,분기말 종가,86300,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20210930&likeSrtnCd=071050 (serviceKey 제외),금융
