기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
삼성E&A,028050,2010Q4,2010-12-31,분기말 부채총계,재작성 반영,2201617685526,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002901,2578050046055,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001006 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330003251
삼성E&A,028050,2010Q4,2010-12-31,분기말 총자본(자기자본),재작성 반영,988028863835,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002901,956813092212,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001006 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330003251
삼성E&A,028050,2012Q4,2012-12-31,분기말 부채총계,재작성 반영,3933508785923,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401003013,3984801908735,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130515001156
삼성E&A,028050,2012Q4,2012-12-31,분기말 총자본(자기자본),재작성 반영,1740044578893,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401003013,1688751456081,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130515001156
삼성E&A,028050,2012Q4,2012-12-31,분기말 지배지분 자본,재작성 반영,1739464504682,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130401003013,1688171381870,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130515001156
삼성E&A,028050,2015Q4,2015-12-31,분기말 자산총계,재작성 반영,5630758518608,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003671,5620431542914,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001985
삼성E&A,028050,2015Q4,2015-12-31,분기말 총자본(자기자본),재작성 반영,-312934993127,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003671,-323261968821,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001985
삼성E&A,028050,2015Q4,2015-12-31,분기말 지배지분 자본,재작성 반영,-314489118060,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003671,-324816093754,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517001985
삼성E&A,028050,2020Q1,2020-03-31,분기별 매출액,재작성 반영,1592524663000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001725,1595627749097,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517002096
삼성E&A,028050,2020Q1,2020-03-31,분기별 영업이익,재작성 반영,85491226224,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001725,87913777465,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517002096
삼성E&A,028050,2020Q1,2020-03-31,분기별 당기순이익(지배),재작성 반영,69911225908,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515001725,71747519749,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517002096
삼성E&A,028050,2020Q2,2020-06-30,분기별 매출액,재작성 반영,1674252398437,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002195,1670542262479,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001729
삼성E&A,028050,2020Q2,2020-06-30,분기별 영업이익,재작성 반영,85805148238,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002195,81574922130,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001729
삼성E&A,028050,2020Q2,2020-06-30,분기별 당기순이익(지배),재작성 반영,68055217264,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814002195,64848705874,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210817001729
삼성E&A,028050,2020Q3,2020-09-30,분기별 매출액,재작성 반영,1603162938944,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001321,1627831388595,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001214
삼성E&A,028050,2020Q3,2020-09-30,분기별 영업이익,재작성 반영,100065390098,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001321,112011037841,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001214
삼성E&A,028050,2020Q3,2020-09-30,분기별 당기순이익(지배),재작성 반영,69665241476,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001321,78720042465,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001214
삼성E&A,028050,2020Q4,2020-12-31,분기별 매출액,재작성 반영,1879234144742,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517002076 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001321,1855172744952,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001214
삼성E&A,028050,2020Q4,2020-12-31,분기별 영업이익,재작성 반영,89820907811,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517002076 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001321,79682934935,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001214
삼성E&A,028050,2020Q4,2020-12-31,분기별 당기순이익(지배),재작성 반영,44869124584,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210517002076 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001321,37184541144,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211115001214
포스코인터내셔널,047050,2019Q1,2019-03-31,분기별 영업활동현금흐름,재작성 반영,456757809000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515001672,446897764000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002057
포스코인터내셔널,047050,2019Q2,2019-06-30,분기별 영업활동현금흐름,재작성 반영,636139580000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002125 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515001672,645999625000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002057
포스코인터내셔널,047050,2019Q3,2019-09-30,분기별 영업활동현금흐름,재작성 반영,11435108000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002015 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002125,12879279000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001107
포스코인터내셔널,047050,2019Q4,2019-12-31,분기별 영업활동현금흐름,재작성 반영,504635062000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330002757 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114002015,503190891000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20201116001107
포스코인터내셔널,047050,2021Q3,2021-09-30,분기별 영업활동현금흐름,재작성 반영,24113574000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211112000409 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210813000815,24620444000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114000781
포스코인터내셔널,047050,2021Q4,2021-12-31,분기별 영업활동현금흐름,재작성 반영,757914237000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20220311001166 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20211112000409,757407367000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114000781
포스코인터내셔널,047050,2025Q1,2025-03-31,분기별 매출액,재분류(미반영),8153705443000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250515001138,8137402009000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260515002488
포스코인터내셔널,047050,2025Q1,2025-03-31,분기별 영업이익,재분류(미반영),270166466000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250515001138,275298131000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260515002488
포스코인터내셔널,047050,2025Q2,2025-06-30,분기별 매출액,재분류(미반영),8144101621000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814001757,8128828591000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814001968
포스코인터내셔널,047050,2025Q2,2025-06-30,분기별 영업이익,재분류(미반영),313699256000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814001757,338101093000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260814001968
삼양식품,003230,2020Q1,2020-03-31,분기별 영업활동현금흐름,재작성 반영,38513921631,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200514000874,32147836831,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210608000309
삼양식품,003230,2020Q2,2020-06-30,분기별 영업활동현금흐름,재작성 반영,24174063871,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001980 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200514000874,30540148671,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210608000309
LS,006260,2013Q1,2013-03-31,분기별 영업이익,재분류(미반영),99690000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130515000623,453008000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20140515001467
LS,006260,2014Q1,2014-03-31,분기별 매출액,재분류(미반영),2775810000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20140515001467,10886348000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001989
LS,006260,2014Q1,2014-03-31,분기별 영업이익,재분류(미반영),90363000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20140515001467,372737000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001989
LS,006260,2014Q1,2014-03-31,분기별 당기순이익(지배),재분류(미반영),23124000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20140515001467,44996000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001989
LS,006260,2016Q2,2016-06-30,분기별 매출액,재분류(미반영),2416305000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000894,2408053000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001743
LS,006260,2016Q2,2016-06-30,분기별 영업이익,재분류(미반영),107800000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000894,107941000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001743
LS,006260,2016Q3,2016-09-30,분기별 매출액,재분류(미반영),2275022000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001456,2016051000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001760
LS,006260,2016Q3,2016-09-30,분기별 영업이익,재분류(미반영),88547000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001456,77175000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001760
LS,006260,2016Q3,2016-09-30,분기별 영업활동현금흐름,재분류(미반영),238037000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001456 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160812000894,223983000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001743 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001760
LS,006260,2016Q4,2016-12-31,분기별 매출액,재분류(미반영),2511446000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331002822 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001456,3317603000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001729 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001760
LS,006260,2016Q4,2016-12-31,분기별 영업이익,재분류(미반영),130551000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331002822 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001456,182101000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001729 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001760
LS,006260,2016Q4,2016-12-31,분기별 영업활동현금흐름,재분류(미반영),64285000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331002822 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001456,78339000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001729 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001760
LS,006260,2017Q1,2017-03-31,분기별 매출액,재분류(미반영),2639542000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001729,2314886000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001788
LS,006260,2017Q1,2017-03-31,분기별 영업이익,재분류(미반영),159631000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001729,135888000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001788
LS,006260,2017Q1,2017-03-31,분기별 영업활동현금흐름,재분류(미반영),205905000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001729,205928000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001788
LS,006260,2017Q2,2017-06-30,분기별 매출액,재분류(미반영),2652365000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001743,2356892000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001817
LS,006260,2017Q2,2017-06-30,분기별 영업이익,재분류(미반영),132055000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001743,114115000000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210831001817
