기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처
대한전선,001440,2016Q4,2016-12-31,분기말 자산총계,재작성 반영,1315810316000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170330000528,1364242167000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180330003382
대한전선,001440,2016Q4,2016-12-31,분기말 총자본(자기자본),재작성 반영,299122674000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170330000528,347554525000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180330003382
대한전선,001440,2016Q4,2016-12-31,분기말 지배지분 자본,재작성 반영,315478554000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170330000528,363910405000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180330003382
대한전선,001440,2017Q1,2017-03-31,분기별 매출액,재분류(미반영),343894642000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515002948,341854574000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515002447
대한전선,001440,2017Q1,2017-03-31,분기별 영업이익,재분류(미반영),5804137000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515002948,5909722000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515002447
대한전선,001440,2017Q2,2017-06-30,분기별 매출액,재분류(미반영),416303003000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170814000303,409738198000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814002355
대한전선,001440,2017Q2,2017-06-30,분기별 영업이익,재분류(미반영),17495341000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170814000303,16261996000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814002355
대한전선,001440,2017Q3,2017-09-30,분기별 매출액,재분류(미반영),369570898000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114001383,365623901000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114002631
대한전선,001440,2017Q3,2017-09-30,분기별 영업이익,재분류(미반영),10919322000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114001383,9468683000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114002631
대한전선,001440,2017Q4,2017-12-31,분기말 자산총계,재작성 반영,1335623183000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180330003382,1307860246000,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190329003853
