기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트
삼성생명,032830,2014Q3,2014-09-30,분기말 자산총계,206145020000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q3,2014-09-30,분기말 부채총계,184541021000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q3,2014-09-30,분기말 총자본(자기자본),21603999000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q3,2014-09-30,분기별 영업수익,6641942000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q3,2014-09-30,분기별 영업이익,325478000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q3,2014-09-30,분기별 당기순이익(지배),296645000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q3,2014-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q3,2014-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q3,2014-09-30,분기별 영업활동현금흐름,2510201000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20140814000971,금융
삼성생명,032830,2014Q3,2014-09-30,분기말 지배지분 자본,20939138000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q3,2014-09-30,분기말 종가,106000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20140930 (KOSPI, 삼성생명 ; 종가 106000 × 상장주식수 200000000 = 시가총액 21200000000000)",금융
삼성생명,032830,2014Q3,2014-09-30,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20140930 (KOSPI, 삼성생명 ; 종가 106000 × 상장주식수 200000000 = 시가총액 21200000000000)",금융
삼성생명,032830,2014Q3,2014-09-30,분기말 시가총액,21200000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20140930 (KOSPI, 삼성생명 ; 종가 106000 × 상장주식수 200000000 = 시가총액 21200000000000)",금융
삼성생명,032830,2014Q4,2014-12-31,분기말 자산총계,214433714000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918,금융
삼성생명,032830,2014Q4,2014-12-31,분기말 부채총계,192148975000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918,금융
삼성생명,032830,2014Q4,2014-12-31,분기말 총자본(자기자본),22284739000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918,금융
삼성생명,032830,2014Q4,2014-12-31,분기별 영업수익,7089004000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q4,2014-12-31,분기별 영업이익,95842000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q4,2014-12-31,분기별 당기순이익(지배),142484000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q4,2014-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q4,2014-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q4,2014-12-31,분기별 영업활동현금흐름,5424638000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20141114001086,금융
삼성생명,032830,2014Q4,2014-12-31,분기말 지배지분 자본,22204919000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150526000918,금융
삼성생명,032830,2014Q4,2014-12-30,분기말 종가,116500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20141230 (KOSPI, 삼성생명 ; 종가 116500 × 상장주식수 200000000 = 시가총액 23300000000000)",금융
삼성생명,032830,2014Q4,2014-12-30,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20141230 (KOSPI, 삼성생명 ; 종가 116500 × 상장주식수 200000000 = 시가총액 23300000000000)",금융
삼성생명,032830,2014Q4,2014-12-30,분기말 시가총액,23300000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20141230 (KOSPI, 삼성생명 ; 종가 116500 × 상장주식수 200000000 = 시가총액 23300000000000)",금융
삼성생명,032830,2015Q1,2015-03-31,분기말 자산총계,222970320000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기말 부채총계,198201830000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기말 총자본(자기자본),24768490000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기별 영업수익,7387278000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기별 영업이익,557908000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기별 당기순이익(지배),463692000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기별 영업활동현금흐름,-925726000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기말 지배지분 자본,24689132000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q1,2015-03-31,분기말 종가,96700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20150331 (KOSPI, 삼성생명 ; 종가 96700 × 상장주식수 200000000 = 시가총액 19340000000000)",금융
삼성생명,032830,2015Q1,2015-03-31,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20150331 (KOSPI, 삼성생명 ; 종가 96700 × 상장주식수 200000000 = 시가총액 19340000000000)",금융
삼성생명,032830,2015Q1,2015-03-31,분기말 시가총액,19340000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20150331 (KOSPI, 삼성생명 ; 종가 96700 × 상장주식수 200000000 = 시가총액 19340000000000)",금융
삼성생명,032830,2015Q2,2015-06-30,분기말 자산총계,222617756000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794,금융
삼성생명,032830,2015Q2,2015-06-30,분기말 부채총계,199668193000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794,금융
삼성생명,032830,2015Q2,2015-06-30,분기말 총자본(자기자본),22949563000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794,금융
삼성생명,032830,2015Q2,2015-06-30,분기별 영업수익,-496407000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q2,2015-06-30,분기별 영업이익,-174221000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q2,2015-06-30,분기별 당기순이익(지배),-20930000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q2,2015-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794,금융
삼성생명,032830,2015Q2,2015-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794,금융
삼성생명,032830,2015Q2,2015-06-30,분기별 영업활동현금흐름,2063796000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150515001867,금융
삼성생명,032830,2015Q2,2015-06-30,분기말 지배지분 자본,22873004000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794,금융
삼성생명,032830,2015Q2,2015-06-30,분기말 종가,107500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20150630 (KOSPI, 삼성생명 ; 종가 107500 × 상장주식수 200000000 = 시가총액 21500000000000)",금융
삼성생명,032830,2015Q2,2015-06-30,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20150630 (KOSPI, 삼성생명 ; 종가 107500 × 상장주식수 200000000 = 시가총액 21500000000000)",금융
삼성생명,032830,2015Q2,2015-06-30,분기말 시가총액,21500000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20150630 (KOSPI, 삼성생명 ; 종가 107500 × 상장주식수 200000000 = 시가총액 21500000000000)",금융
삼성생명,032830,2015Q3,2015-09-30,분기말 자산총계,226410698000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q3,2015-09-30,분기말 부채총계,202703054000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q3,2015-09-30,분기말 총자본(자기자본),23707644000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q3,2015-09-30,분기별 영업수익,7162854000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q3,2015-09-30,분기별 영업이익,255508000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q3,2015-09-30,분기별 당기순이익(지배),271989000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q3,2015-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q3,2015-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q3,2015-09-30,분기별 영업활동현금흐름,1693357000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20150817000794,금융
삼성생명,032830,2015Q3,2015-09-30,분기말 지배지분 자본,23631151000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q3,2015-09-30,분기말 종가,98900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20150930 (KOSPI, 삼성생명 ; 종가 98900 × 상장주식수 200000000 = 시가총액 19780000000000)",금융
삼성생명,032830,2015Q3,2015-09-30,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20150930 (KOSPI, 삼성생명 ; 종가 98900 × 상장주식수 200000000 = 시가총액 19780000000000)",금융
삼성생명,032830,2015Q3,2015-09-30,분기말 시가총액,19780000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20150930 (KOSPI, 삼성생명 ; 종가 98900 × 상장주식수 200000000 = 시가총액 19780000000000)",금융
삼성생명,032830,2015Q4,2015-12-31,분기말 자산총계,230362896000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825,금융
삼성생명,032830,2015Q4,2015-12-31,분기말 부채총계,206641151000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825,금융
삼성생명,032830,2015Q4,2015-12-31,분기말 총자본(자기자본),23721745000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825,금융
삼성생명,032830,2015Q4,2015-12-31,분기별 영업수익,6467528000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q4,2015-12-31,분기별 영업이익,-48609000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q4,2015-12-31,분기별 당기순이익(지배),32790000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q4,2015-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q4,2015-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q4,2015-12-31,분기별 영업활동현금흐름,2456661000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20151116000620,금융
삼성생명,032830,2015Q4,2015-12-31,분기말 지배지분 자본,23645836000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160330003825,금융
삼성생명,032830,2015Q4,2015-12-30,분기말 종가,110000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20151230 (KOSPI, 삼성생명 ; 종가 110000 × 상장주식수 200000000 = 시가총액 22000000000000)",금융
삼성생명,032830,2015Q4,2015-12-30,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20151230 (KOSPI, 삼성생명 ; 종가 110000 × 상장주식수 200000000 = 시가총액 22000000000000)",금융
삼성생명,032830,2015Q4,2015-12-30,분기말 시가총액,22000000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20151230 (KOSPI, 삼성생명 ; 종가 110000 × 상장주식수 200000000 = 시가총액 22000000000000)",금융
삼성생명,032830,2016Q1,2016-03-31,분기말 자산총계,249842032000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기말 부채총계,222657321000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기말 총자본(자기자본),27184711000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기별 영업수익,7924894000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기별 영업이익,560387000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기별 당기순이익(지배),1240054000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기별 영업활동현금흐름,1364328000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기말 지배지분 자본,25327925000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q1,2016-03-31,분기말 종가,117500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20160331 (KOSPI, 삼성생명 ; 종가 117500 × 상장주식수 200000000 = 시가총액 23500000000000)",금융
삼성생명,032830,2016Q1,2016-03-31,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20160331 (KOSPI, 삼성생명 ; 종가 117500 × 상장주식수 200000000 = 시가총액 23500000000000)",금융
삼성생명,032830,2016Q1,2016-03-31,분기말 시가총액,23500000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20160331 (KOSPI, 삼성생명 ; 종가 117500 × 상장주식수 200000000 = 시가총액 23500000000000)",금융
삼성생명,032830,2016Q2,2016-06-30,분기말 자산총계,256844521000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q2,2016-06-30,분기말 부채총계,227441370000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q2,2016-06-30,분기말 총자본(자기자본),29403151000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q2,2016-06-30,분기별 영업수익,7220416000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q2,2016-06-30,분기별 영업이익,436517000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q2,2016-06-30,분기별 당기순이익(지배),329497000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q2,2016-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q2,2016-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q2,2016-06-30,분기별 영업활동현금흐름,719585000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160516002663,금융
삼성생명,032830,2016Q2,2016-06-30,분기말 지배지분 자본,27530172000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q2,2016-06-30,분기말 종가,100500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20160630 (KOSPI, 삼성생명 ; 종가 100500 × 상장주식수 200000000 = 시가총액 20100000000000)",금융
삼성생명,032830,2016Q2,2016-06-30,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20160630 (KOSPI, 삼성생명 ; 종가 100500 × 상장주식수 200000000 = 시가총액 20100000000000)",금융
삼성생명,032830,2016Q2,2016-06-30,분기말 시가총액,20100000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20160630 (KOSPI, 삼성생명 ; 종가 100500 × 상장주식수 200000000 = 시가총액 20100000000000)",금융
삼성생명,032830,2016Q3,2016-09-30,분기말 자산총계,262116359000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q3,2016-09-30,분기말 부채총계,231208517000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q3,2016-09-30,분기말 총자본(자기자본),30907842000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q3,2016-09-30,분기별 영업수익,8137813000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q3,2016-09-30,분기별 영업이익,397055000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q3,2016-09-30,분기별 당기순이익(지배),485671000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q3,2016-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q3,2016-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q3,2016-09-30,분기별 영업활동현금흐름,-132023000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20160816001412,금융
삼성생명,032830,2016Q3,2016-09-30,분기말 지배지분 자본,29115419000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q3,2016-09-30,분기말 종가,105500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20160930 (KOSPI, 삼성생명 ; 종가 105500 × 상장주식수 200000000 = 시가총액 21100000000000)",금융
삼성생명,032830,2016Q3,2016-09-30,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20160930 (KOSPI, 삼성생명 ; 종가 105500 × 상장주식수 200000000 = 시가총액 21100000000000)",금융
삼성생명,032830,2016Q3,2016-09-30,분기말 시가총액,21100000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20160930 (KOSPI, 삼성생명 ; 종가 105500 × 상장주식수 200000000 = 시가총액 21100000000000)",금융
삼성생명,032830,2016Q4,2016-12-31,분기말 자산총계,264653801000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566,금융
삼성생명,032830,2016Q4,2016-12-31,분기말 부채총계,236345353000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566,금융
삼성생명,032830,2016Q4,2016-12-31,분기말 총자본(자기자본),28308448000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566,금융
삼성생명,032830,2016Q4,2016-12-31,분기별 영업수익,7145510000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q4,2016-12-31,분기별 영업이익,-407438000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q4,2016-12-31,분기별 당기순이익(지배),-955000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q4,2016-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q4,2016-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q4,2016-12-31,분기별 영업활동현금흐름,2882510000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20161114001766,금융
삼성생명,032830,2016Q4,2016-12-31,분기말 지배지분 자본,26644237000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170331005566,금융
삼성생명,032830,2016Q4,2016-12-29,분기말 종가,112500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20161229 (KOSPI, 삼성생명 ; 종가 112500 × 상장주식수 200000000 = 시가총액 22500000000000)",금융
삼성생명,032830,2016Q4,2016-12-29,분기말 상장주식수,200000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20161229 (KOSPI, 삼성생명 ; 종가 112500 × 상장주식수 200000000 = 시가총액 22500000000000)",금융
삼성생명,032830,2016Q4,2016-12-29,분기말 시가총액,22500000000000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20161229 (KOSPI, 삼성생명 ; 종가 112500 × 상장주식수 200000000 = 시가총액 22500000000000)",금융
삼성생명,032830,2017Q1,2017-03-31,분기말 자산총계,268409129000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515003535,금융
삼성생명,032830,2017Q1,2017-03-31,분기말 부채총계,238905888000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515003535,금융
삼성생명,032830,2017Q1,2017-03-31,분기말 총자본(자기자본),29503241000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20170515003535,금융
