기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트,라운드
삼성카드,029780,2010Q3,2010-09-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 삼성카드 ; 종가 57400 × 상장주식수 122958891 = 시가총액 7057840343400)",금융,14
삼성카드,029780,2010Q3,2010-09-30,분기말 시가총액,7057840343400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 삼성카드 ; 종가 57400 × 상장주식수 122958891 = 시가총액 7057840343400)",금융,14
삼성카드,029780,2010Q4,2010-12-31,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-31,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-31,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-31,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-31,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-31,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-31,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-31,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-31,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-31,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002949,금융,14
삼성카드,029780,2010Q4,2010-12-30,분기말 종가,63000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 삼성카드 ; 종가 63000 × 상장주식수 122958891 = 시가총액 7746410133000)",금융,14
삼성카드,029780,2010Q4,2010-12-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 삼성카드 ; 종가 63000 × 상장주식수 122958891 = 시가총액 7746410133000)",금융,14
삼성카드,029780,2010Q4,2010-12-30,분기말 시가총액,7746410133000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 삼성카드 ; 종가 63000 × 상장주식수 122958891 = 시가총액 7746410133000)",금융,14
삼성카드,029780,2011Q1,2011-03-31,분기말 자산총계,14673834078363,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기말 부채총계,8576072379546,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기말 총자본(자기자본),6097761698817,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기별 영업수익,818465650895,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기별 당기순이익(지배),101930515221,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기별 영업활동현금흐름,16181328520,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기말 지배지분 자본,6097761698817,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q1,2011-03-31,분기말 종가,55500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 삼성카드 ; 종가 55500 × 상장주식수 122958891 = 시가총액 6824218450500)",금융,14
삼성카드,029780,2011Q1,2011-03-31,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 삼성카드 ; 종가 55500 × 상장주식수 122958891 = 시가총액 6824218450500)",금융,14
삼성카드,029780,2011Q1,2011-03-31,분기말 시가총액,6824218450500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 삼성카드 ; 종가 55500 × 상장주식수 122958891 = 시가총액 6824218450500)",금융,14
삼성카드,029780,2011Q2,2011-06-30,분기말 자산총계,15268265574522,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기말 부채총계,9036595475644,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기말 총자본(자기자본),6231670098878,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기별 영업수익,798709257138,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기별 당기순이익(지배),111004367547,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기별 영업활동현금흐름,-382953067411,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530001075,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기말 지배지분 자본,6231670098878,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q2,2011-06-30,분기말 종가,57800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 삼성카드 ; 종가 57800 × 상장주식수 122958891 = 시가총액 7107023899800)",금융,14
삼성카드,029780,2011Q2,2011-06-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 삼성카드 ; 종가 57800 × 상장주식수 122958891 = 시가총액 7107023899800)",금융,14
삼성카드,029780,2011Q2,2011-06-30,분기말 시가총액,7107023899800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 삼성카드 ; 종가 57800 × 상장주식수 122958891 = 시가총액 7107023899800)",금융,14
삼성카드,029780,2011Q3,2011-09-30,분기말 자산총계,15713296573033,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기말 부채총계,9495267690730,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기말 총자본(자기자본),6218028882303,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기별 영업수익,941558664449,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기별 당기순이익(지배),81170684664,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기별 영업활동현금흐름,-196573167671,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000662,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기말 지배지분 자본,6218028882303,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q3,2011-09-30,분기말 종가,42400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 삼성카드 ; 종가 42400 × 상장주식수 122958891 = 시가총액 5213456978400)",금융,14
삼성카드,029780,2011Q3,2011-09-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 삼성카드 ; 종가 42400 × 상장주식수 122958891 = 시가총액 5213456978400)",금융,14
삼성카드,029780,2011Q3,2011-09-30,분기말 시가총액,5213456978400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 삼성카드 ; 종가 42400 × 상장주식수 122958891 = 시가총액 5213456978400)",금융,14
삼성카드,029780,2011Q4,2011-12-31,분기말 자산총계,16135253273088,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411,금융,14
삼성카드,029780,2011Q4,2011-12-31,분기말 부채총계,10003851096275,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411,금융,14
삼성카드,029780,2011Q4,2011-12-31,분기말 총자본(자기자본),6131402176813,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411,금융,14
삼성카드,029780,2011Q4,2011-12-31,분기별 영업수익,756045496167,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q4,2011-12-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q4,2011-12-31,분기별 당기순이익(지배),81061793337,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q4,2011-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q4,2011-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q4,2011-12-31,분기별 영업활동현금흐름,-670848231517,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000863,금융,14
삼성카드,029780,2011Q4,2011-12-31,분기말 지배지분 자본,6131402176813,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002411,금융,14
삼성카드,029780,2011Q4,2011-12-29,분기말 종가,38900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 삼성카드 ; 종가 38900 × 상장주식수 122958891 = 시가총액 4783100859900)",금융,14
삼성카드,029780,2011Q4,2011-12-29,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 삼성카드 ; 종가 38900 × 상장주식수 122958891 = 시가총액 4783100859900)",금융,14
삼성카드,029780,2011Q4,2011-12-29,분기말 시가총액,4783100859900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 삼성카드 ; 종가 38900 × 상장주식수 122958891 = 시가총액 4783100859900)",금융,14
삼성카드,029780,2012Q1,2012-03-31,분기말 자산총계,14932453632562,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-31,분기말 부채총계,8846963077927,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-31,분기말 총자본(자기자본),6085490554635,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-31,분기별 영업수익,1370904899697,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-31,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-31,분기별 영업활동현금흐름,360135496639,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-31,분기말 지배지분 자본,6085490554635,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q1,2012-03-30,분기말 종가,39450,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 삼성카드 ; 종가 39450 × 상장주식수 122958891 = 시가총액 4850728249950)",금융,14
삼성카드,029780,2012Q1,2012-03-30,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 삼성카드 ; 종가 39450 × 상장주식수 122958891 = 시가총액 4850728249950)",금융,14
삼성카드,029780,2012Q1,2012-03-30,분기말 시가총액,4850728249950,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 삼성카드 ; 종가 39450 × 상장주식수 122958891 = 시가총액 4850728249950)",금융,14
삼성카드,029780,2012Q2,2012-06-30,분기말 자산총계,14996598989316,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511,금융,14
삼성카드,029780,2012Q2,2012-06-30,분기말 부채총계,8811563459395,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511,금융,14
삼성카드,029780,2012Q2,2012-06-30,분기말 총자본(자기자본),6185035529921,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511,금융,14
삼성카드,029780,2012Q2,2012-06-30,분기별 영업수익,910838995850,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511,금융,14
삼성카드,029780,2012Q2,2012-06-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511,금융,14
삼성카드,029780,2012Q2,2012-06-30,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511,금융,14
삼성카드,029780,2012Q2,2012-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511,금융,14
삼성카드,029780,2012Q2,2012-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511,금융,14
삼성카드,029780,2012Q2,2012-06-30,분기별 영업활동현금흐름,79482793547,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120530000694,금융,14
삼성카드,029780,2012Q2,2012-06-30,분기말 지배지분 자본,6185035529921,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120829000511,금융,14
삼성카드,029780,2012Q2,2012-06-29,분기말 종가,31900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, 삼성카드 ; 종가 31900 × 상장주식수 122958891 = 시가총액 3922388622900)",금융,14
삼성카드,029780,2012Q2,2012-06-29,분기말 상장주식수,122958891,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, 삼성카드 ; 종가 31900 × 상장주식수 122958891 = 시가총액 3922388622900)",금융,14
삼성카드,029780,2012Q2,2012-06-29,분기말 시가총액,3922388622900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, 삼성카드 ; 종가 31900 × 상장주식수 122958891 = 시가총액 3922388622900)",금융,14
