기업,종목코드,기간,기준일,항목,값(원),값구분,출처,라운드
KT&G,033780,2010Q1,2010-03-31,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100527000242,5
KT&G,033780,2010Q1,2010-03-31,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100527000242,5
KT&G,033780,2010Q1,2010-03-31,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100527000242,5
KT&G,033780,2010Q1,2010-03-31,분기별 매출액,428,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100527000242,5
KT&G,033780,2010Q1,2010-03-31,분기별 영업이익,4,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100527000242,5
KT&G,033780,2010Q1,2010-03-31,분기별 당기순이익(지배),180916208789,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100527000242,5
KT&G,033780,2010Q1,2010-03-31,분기별 영업활동현금흐름,259741389860,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100527000242,5
KT&G,033780,2010Q1,2010-03-31,분기말 지배지분 자본,3863970193264,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100527000242,5
KT&G,033780,2010Q1,2010-03-31,분기말 종가,62600,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, KT&G ; 종가 62600 × 상장주식수 137292497 = 시가총액 8594510312200)",5
KT&G,033780,2010Q1,2010-03-31,분기말 상장주식수,137292497,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, KT&G ; 종가 62600 × 상장주식수 137292497 = 시가총액 8594510312200)",5
KT&G,033780,2010Q1,2010-03-31,분기말 시가총액,8594510312200,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, KT&G ; 종가 62600 × 상장주식수 137292497 = 시가총액 8594510312200)",5
KT&G,033780,2010Q2,2010-06-30,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000317,5
KT&G,033780,2010Q2,2010-06-30,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000317,5
KT&G,033780,2010Q2,2010-06-30,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000317,5
KT&G,033780,2010Q2,2010-06-30,분기별 매출액,428,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000317,5
KT&G,033780,2010Q2,2010-06-30,분기별 영업이익,4,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000317,5
KT&G,033780,2010Q2,2010-06-30,분기별 당기순이익(지배),450428155991,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000317,5
KT&G,033780,2010Q2,2010-06-30,분기별 영업활동현금흐름,233251534370,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000317 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100527000242,5
KT&G,033780,2010Q2,2010-06-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000317,5
KT&G,033780,2010Q2,2010-06-30,분기말 종가,60200,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, KT&G ; 종가 60200 × 상장주식수 137292497 = 시가총액 8265008319400)",5
KT&G,033780,2010Q2,2010-06-30,분기말 상장주식수,137292497,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, KT&G ; 종가 60200 × 상장주식수 137292497 = 시가총액 8265008319400)",5
KT&G,033780,2010Q2,2010-06-30,분기말 시가총액,8265008319400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, KT&G ; 종가 60200 × 상장주식수 137292497 = 시가총액 8265008319400)",5
KT&G,033780,2010Q3,2010-09-30,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q3,2010-09-30,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q3,2010-09-30,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q3,2010-09-30,분기별 매출액,428,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q3,2010-09-30,분기별 영업이익,4,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q3,2010-09-30,분기별 당기순이익(지배),235440611955,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q3,2010-09-30,분기별 영업활동현금흐름,228954973964,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000317,5
KT&G,033780,2010Q3,2010-09-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q3,2010-09-30,분기말 종가,68000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, KT&G ; 종가 68000 × 상장주식수 137292497 = 시가총액 9335889796000)",5
KT&G,033780,2010Q3,2010-09-30,분기말 상장주식수,137292497,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, KT&G ; 종가 68000 × 상장주식수 137292497 = 시가총액 9335889796000)",5
KT&G,033780,2010Q3,2010-09-30,분기말 시가총액,9335889796000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, KT&G ; 종가 68000 × 상장주식수 137292497 = 시가총액 9335889796000)",5
KT&G,033780,2010Q4,2010-12-31,분기말 자산총계,5777059067445,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331000096,5
KT&G,033780,2010Q4,2010-12-31,분기말 부채총계,1178749695141,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331000096,5
KT&G,033780,2010Q4,2010-12-31,분기말 총자본(자기자본),4598309372304,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331000096,5
KT&G,033780,2010Q4,2010-12-31,분기별 매출액,1,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331000096 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q4,2010-12-31,분기별 영업이익,0,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331000096 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q4,2010-12-31,분기별 당기순이익(지배),796382754265,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331000096 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q4,2010-12-31,분기별 영업활동현금흐름,123163329761,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331000096 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000510,5
KT&G,033780,2010Q4,2010-12-31,분기말 지배지분 자본,4556179411431,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331000096,5
KT&G,033780,2010Q4,2010-12-30,분기말 종가,64700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, KT&G ; 종가 64700 × 상장주식수 137292497 = 시가총액 8882824555900)",5
KT&G,033780,2010Q4,2010-12-30,분기말 상장주식수,137292497,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, KT&G ; 종가 64700 × 상장주식수 137292497 = 시가총액 8882824555900)",5
KT&G,033780,2010Q4,2010-12-30,분기말 시가총액,8882824555900,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, KT&G ; 종가 64700 × 상장주식수 137292497 = 시가총액 8882824555900)",5
KT&G,033780,2011Q1,2011-03-31,분기말 자산총계,5921367893063,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516002773,5
KT&G,033780,2011Q1,2011-03-31,분기말 부채총계,1533980036817,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516002773,5
KT&G,033780,2011Q1,2011-03-31,분기말 총자본(자기자본),4387387856246,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516002773,5
KT&G,033780,2011Q1,2011-03-31,분기별 매출액,824444924476,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516002773,5
KT&G,033780,2011Q1,2011-03-31,분기별 영업이익,249395617814,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516002773,5
