기업,종목코드,기간,기준일,항목,값(원),값구분,출처,라운드
LG,003550,2010Q1,2010-03-31,분기말 자산총계,12714954000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531001272,5
LG,003550,2010Q1,2010-03-31,분기말 부채총계,3727460000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531001272,5
LG,003550,2010Q1,2010-03-31,분기말 총자본(자기자본),8987494000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531001272,5
LG,003550,2010Q1,2010-03-31,분기별 매출액,2062477000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531001272,5
LG,003550,2010Q1,2010-03-31,분기별 영업이익,435871000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531001272,5
LG,003550,2010Q1,2010-03-31,분기별 당기순이익(지배),381380000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531001272,5
LG,003550,2010Q1,2010-03-31,분기별 영업활동현금흐름,44253000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531001272,5
LG,003550,2010Q1,2010-03-31,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531001272,5
LG,003550,2010Q1,2010-03-31,분기말 종가,71000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, LG ; 종가 71000 × 상장주식수 172557131 = 시가총액 12251556301000)",5
LG,003550,2010Q1,2010-03-31,분기말 상장주식수,172557131,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, LG ; 종가 71000 × 상장주식수 172557131 = 시가총액 12251556301000)",5
LG,003550,2010Q1,2010-03-31,분기말 시가총액,12251556301000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, LG ; 종가 71000 × 상장주식수 172557131 = 시가총액 12251556301000)",5
LG,003550,2010Q2,2010-06-30,분기말 자산총계,13025040000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100827000251,5
LG,003550,2010Q2,2010-06-30,분기말 부채총계,3337679000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100827000251,5
LG,003550,2010Q2,2010-06-30,분기말 총자본(자기자본),9687361000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100827000251,5
LG,003550,2010Q2,2010-06-30,분기별 매출액,2524811000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100827000251,5
LG,003550,2010Q2,2010-06-30,분기별 영업이익,715033000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100827000251,5
LG,003550,2010Q2,2010-06-30,분기별 당기순이익(지배),610500000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100827000251,5
LG,003550,2010Q2,2010-06-30,분기별 영업활동현금흐름,463117000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100827000251 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531001272,5
LG,003550,2010Q2,2010-06-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100827000251,5
LG,003550,2010Q2,2010-06-30,분기말 종가,66000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, LG ; 종가 66000 × 상장주식수 172557131 = 시가총액 11388770646000)",5
LG,003550,2010Q2,2010-06-30,분기말 상장주식수,172557131,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, LG ; 종가 66000 × 상장주식수 172557131 = 시가총액 11388770646000)",5
LG,003550,2010Q2,2010-06-30,분기말 시가총액,11388770646000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, LG ; 종가 66000 × 상장주식수 172557131 = 시가총액 11388770646000)",5
LG,003550,2010Q3,2010-09-30,분기말 자산총계,13334677000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q3,2010-09-30,분기말 부채총계,3354314000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q3,2010-09-30,분기말 총자본(자기자본),9980363000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q3,2010-09-30,분기별 매출액,2264303000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q3,2010-09-30,분기별 영업이익,414691000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q3,2010-09-30,분기별 당기순이익(지배),337115000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q3,2010-09-30,분기별 영업활동현금흐름,91721000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100827000251,5
LG,003550,2010Q3,2010-09-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q3,2010-09-30,분기말 종가,82500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, LG ; 종가 82500 × 상장주식수 172557131 = 시가총액 14235963307500)",5
LG,003550,2010Q3,2010-09-30,분기말 상장주식수,172557131,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, LG ; 종가 82500 × 상장주식수 172557131 = 시가총액 14235963307500)",5
LG,003550,2010Q3,2010-09-30,분기말 시가총액,14235963307500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, LG ; 종가 82500 × 상장주식수 172557131 = 시가총액 14235963307500)",5
LG,003550,2010Q4,2010-12-31,분기말 자산총계,13778868000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002705,5
LG,003550,2010Q4,2010-12-31,분기말 부채총계,3545900000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002705,5
LG,003550,2010Q4,2010-12-31,분기말 총자본(자기자본),10232968000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002705,5
LG,003550,2010Q4,2010-12-31,분기별 매출액,2628751000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002705 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q4,2010-12-31,분기별 영업이익,280729000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002705 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q4,2010-12-31,분기별 당기순이익(지배),199817000000,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002705 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q4,2010-12-31,분기별 영업활동현금흐름,311069000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002705 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000403,5
LG,003550,2010Q4,2010-12-31,분기말 지배지분 자본,8167352000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002705,5
LG,003550,2010Q4,2010-12-30,분기말 종가,87300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, LG ; 종가 87300 × 상장주식수 172557131 = 시가총액 15064237536300)",5
LG,003550,2010Q4,2010-12-30,분기말 상장주식수,172557131,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, LG ; 종가 87300 × 상장주식수 172557131 = 시가총액 15064237536300)",5
LG,003550,2010Q4,2010-12-30,분기말 시가총액,15064237536300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, LG ; 종가 87300 × 상장주식수 172557131 = 시가총액 15064237536300)",5
LG,003550,2011Q1,2011-03-31,분기말 자산총계,14508885000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000761,5
LG,003550,2011Q1,2011-03-31,분기말 부채총계,4191706000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000761,5
LG,003550,2011Q1,2011-03-31,분기말 총자본(자기자본),10317179000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000761,5
LG,003550,2011Q1,2011-03-31,분기별 매출액,2271776000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000761,5
LG,003550,2011Q1,2011-03-31,분기별 영업이익,346073000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000761,5
LG,003550,2011Q1,2011-03-31,분기별 당기순이익(지배),295995000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000761,5
LG,003550,2011Q1,2011-03-31,분기별 영업활동현금흐름,-41524000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000761,5
LG,003550,2011Q1,2011-03-31,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000761,5
LG,003550,2011Q1,2011-03-31,분기말 종가,81800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, LG ; 종가 81800 × 상장주식수 172557131 = 시가총액 14115173315800)",5
LG,003550,2011Q1,2011-03-31,분기말 상장주식수,172557131,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, LG ; 종가 81800 × 상장주식수 172557131 = 시가총액 14115173315800)",5
LG,003550,2011Q1,2011-03-31,분기말 시가총액,14115173315800,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, LG ; 종가 81800 × 상장주식수 172557131 = 시가총액 14115173315800)",5
LG,003550,2011Q2,2011-06-30,분기말 자산총계,14683003000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000652,5
LG,003550,2011Q2,2011-06-30,분기말 부채총계,4035411000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000652,5
LG,003550,2011Q2,2011-06-30,분기말 총자본(자기자본),10647592000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000652,5
LG,003550,2011Q2,2011-06-30,분기별 매출액,2656077000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000652,5
LG,003550,2011Q2,2011-06-30,분기별 영업이익,400042000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000652,5
LG,003550,2011Q2,2011-06-30,분기별 당기순이익(지배),346184000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000652,5
LG,003550,2011Q2,2011-06-30,분기별 영업활동현금흐름,288528000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000652 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110530000761,5
LG,003550,2011Q2,2011-06-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000652,5
LG,003550,2011Q2,2011-06-30,분기말 종가,80300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, LG ; 종가 80300 × 상장주식수 172557131 = 시가총액 13856337619300)",5
LG,003550,2011Q2,2011-06-30,분기말 상장주식수,172557131,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, LG ; 종가 80300 × 상장주식수 172557131 = 시가총액 13856337619300)",5
LG,003550,2011Q2,2011-06-30,분기말 시가총액,13856337619300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, LG ; 종가 80300 × 상장주식수 172557131 = 시가총액 13856337619300)",5
LG,003550,2011Q3,2011-09-30,분기말 자산총계,15032875000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000309,5
LG,003550,2011Q3,2011-09-30,분기말 부채총계,4134285000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000309,5
LG,003550,2011Q3,2011-09-30,분기말 총자본(자기자본),10898590000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000309,5
LG,003550,2011Q3,2011-09-30,분기별 매출액,2309243000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000309,5
LG,003550,2011Q3,2011-09-30,분기별 영업이익,230939000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000309,5
LG,003550,2011Q3,2011-09-30,분기별 당기순이익(지배),158460000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000309,5
LG,003550,2011Q3,2011-09-30,분기별 영업활동현금흐름,-7241000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000309 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110829000652,5
LG,003550,2011Q3,2011-09-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111129000309,5
LG,003550,2011Q3,2011-09-30,분기말 종가,60400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, LG ; 종가 60400 × 상장주식수 172557131 = 시가총액 10422450712400)",5
LG,003550,2011Q3,2011-09-30,분기말 상장주식수,172557131,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, LG ; 종가 60400 × 상장주식수 172557131 = 시가총액 10422450712400)",5
LG,003550,2011Q3,2011-09-30,분기말 시가총액,10422450712400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, LG ; 종가 60400 × 상장주식수 172557131 = 시가총액 10422450712400)",5
LG,003550,2011Q4,2011-12-31,분기말 자산총계,15160651000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330003253,5
LG,003550,2011Q4,2011-12-31,분기말 부채총계,4200204000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330003253,5
