기업,종목코드,기간,기준일,항목,값(원),값구분,출처,라운드
LG전자,066570,2010Q1,2010-03-31,분기말 자산총계,33794174000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531000779,3
LG전자,066570,2010Q1,2010-03-31,분기말 부채총계,21139379000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531000779,3
LG전자,066570,2010Q1,2010-03-31,분기말 총자본(자기자본),12654795000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531000779,3
LG전자,066570,2010Q1,2010-03-31,분기별 매출액,13699779000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531000779,3
LG전자,066570,2010Q1,2010-03-31,분기별 영업이익,529370000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531000779,3
LG전자,066570,2010Q1,2010-03-31,분기별 당기순이익(지배),650499000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531000779,3
LG전자,066570,2010Q1,2010-03-31,분기별 영업활동현금흐름,26311000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531000779,3
LG전자,066570,2010Q1,2010-03-31,분기말 지배지분 자본,12010155000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531000779,3
LG전자,066570,2010Q1,2010-03-31,분기말 종가,115000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, LG전자 ; 종가 115000 × 상장주식수 144647814 = 시가총액 16634498610000)",3
LG전자,066570,2010Q1,2010-03-31,분기말 상장주식수,144647814,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, LG전자 ; 종가 115000 × 상장주식수 144647814 = 시가총액 16634498610000)",3
LG전자,066570,2010Q1,2010-03-31,분기말 시가총액,16634498610000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, LG전자 ; 종가 115000 × 상장주식수 144647814 = 시가총액 16634498610000)",3
LG전자,066570,2010Q2,2010-06-30,분기말 자산총계,34035518000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000372,3
LG전자,066570,2010Q2,2010-06-30,분기말 부채총계,20774164000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000372,3
LG전자,066570,2010Q2,2010-06-30,분기말 총자본(자기자본),13261354000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000372,3
LG전자,066570,2010Q2,2010-06-30,분기별 매출액,27627039000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000372,3
LG전자,066570,2010Q2,2010-06-30,분기별 영업이익,607338000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000372,3
LG전자,066570,2010Q2,2010-06-30,분기별 당기순이익(지배),1492708000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000372,3
LG전자,066570,2010Q2,2010-06-30,분기별 영업활동현금흐름,-885073000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000372 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100531000779,3
LG전자,066570,2010Q2,2010-06-30,분기말 지배지분 자본,13052201000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000372,3
LG전자,066570,2010Q2,2010-06-30,분기말 종가,94000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, LG전자 ; 종가 94000 × 상장주식수 144647814 = 시가총액 13596894516000)",3
LG전자,066570,2010Q2,2010-06-30,분기말 상장주식수,144647814,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, LG전자 ; 종가 94000 × 상장주식수 144647814 = 시가총액 13596894516000)",3
LG전자,066570,2010Q2,2010-06-30,분기말 시가총액,13596894516000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, LG전자 ; 종가 94000 × 상장주식수 144647814 = 시가총액 13596894516000)",3
LG전자,066570,2010Q3,2010-09-30,분기말 자산총계,33821618000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000627,3
LG전자,066570,2010Q3,2010-09-30,분기말 부채총계,20738074000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000627,3
LG전자,066570,2010Q3,2010-09-30,분기말 총자본(자기자본),13083544000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000627,3
LG전자,066570,2010Q3,2010-09-30,분기별 매출액,13429059000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000627,3
LG전자,066570,2010Q3,2010-09-30,분기별 영업이익,-185183000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000627,3
LG전자,066570,2010Q3,2010-09-30,분기별 당기순이익(지배),-5963000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000627,3
LG전자,066570,2010Q3,2010-09-30,분기별 영업활동현금흐름,-222728000000,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000627 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100830000372,3
LG전자,066570,2010Q3,2010-09-30,분기말 지배지분 자본,12874070000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101129000627,3
LG전자,066570,2010Q3,2010-09-30,분기말 종가,96100,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, LG전자 ; 종가 96100 × 상장주식수 144647814 = 시가총액 13900654925400)",3
LG전자,066570,2010Q3,2010-09-30,분기말 상장주식수,144647814,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, LG전자 ; 종가 96100 × 상장주식수 144647814 = 시가총액 13900654925400)",3
LG전자,066570,2010Q3,2010-09-30,분기말 시가총액,13900654925400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, LG전자 ; 종가 96100 × 상장주식수 144647814 = 시가총액 13900654925400)",3
LG전자,066570,2010Q4,2010-12-31,분기말 자산총계,32318499000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002250,3
LG전자,066570,2010Q4,2010-12-31,분기말 부채총계,19458862000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002250,3
LG전자,066570,2010Q4,2010-12-31,분기말 총자본(자기자본),12859637000000,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002250,3
