기업,종목코드,기간,기준일,항목,값(원),값구분,출처,라운드
HMM,011200,2010Q1,2010-03-31,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517001457,4
HMM,011200,2010Q1,2010-03-31,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517001457,4
HMM,011200,2010Q1,2010-03-31,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517001457,4
HMM,011200,2010Q1,2010-03-31,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517001457,4
HMM,011200,2010Q1,2010-03-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517001457,4
HMM,011200,2010Q1,2010-03-31,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517001457,4
HMM,011200,2010Q1,2010-03-31,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517001457,4
HMM,011200,2010Q1,2010-03-31,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517001457,4
HMM,011200,2010Q1,2010-03-31,분기말 종가,30550,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 현대상선 ; 종가 30550 × 상장주식수 133073229 = 시가총액 4065387145950)",4
HMM,011200,2010Q1,2010-03-31,분기말 상장주식수,133073229,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 현대상선 ; 종가 30550 × 상장주식수 133073229 = 시가총액 4065387145950)",4
HMM,011200,2010Q1,2010-03-31,분기말 시가총액,4065387145950,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 현대상선 ; 종가 30550 × 상장주식수 133073229 = 시가총액 4065387145950)",4
HMM,011200,2010Q2,2010-06-30,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000445,4
HMM,011200,2010Q2,2010-06-30,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000445,4
HMM,011200,2010Q2,2010-06-30,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000445,4
HMM,011200,2010Q2,2010-06-30,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000445,4
HMM,011200,2010Q2,2010-06-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000445,4
HMM,011200,2010Q2,2010-06-30,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000445,4
