기업,종목코드,기간,기준일,항목,값(원),값구분,출처,라운드
두산에너빌리티,034020,2010Q1,2010-03-31,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000900,2
두산에너빌리티,034020,2010Q1,2010-03-31,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000900,2
두산에너빌리티,034020,2010Q1,2010-03-31,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000900,2
두산에너빌리티,034020,2010Q1,2010-03-31,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000900,2
두산에너빌리티,034020,2010Q1,2010-03-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000900,2
두산에너빌리티,034020,2010Q1,2010-03-31,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000900,2
두산에너빌리티,034020,2010Q1,2010-03-31,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000900,2
두산에너빌리티,034020,2010Q1,2010-03-31,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000900,2
두산에너빌리티,034020,2010Q1,2010-03-31,분기말 종가,90600,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 두산중공업 ; 종가 90600 × 상장주식수 105743067 = 시가총액 9580321870200)",2
두산에너빌리티,034020,2010Q1,2010-03-31,분기말 상장주식수,105743067,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 두산중공업 ; 종가 90600 × 상장주식수 105743067 = 시가총액 9580321870200)",2
두산에너빌리티,034020,2010Q1,2010-03-31,분기말 시가총액,9580321870200,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 두산중공업 ; 종가 90600 × 상장주식수 105743067 = 시가총액 9580321870200)",2
두산에너빌리티,034020,2010Q2,2010-06-30,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100811000264,2
두산에너빌리티,034020,2010Q2,2010-06-30,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100811000264,2
두산에너빌리티,034020,2010Q2,2010-06-30,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100811000264,2
두산에너빌리티,034020,2010Q2,2010-06-30,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100811000264,2
두산에너빌리티,034020,2010Q2,2010-06-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100811000264,2
두산에너빌리티,034020,2010Q2,2010-06-30,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100811000264,2
두산에너빌리티,034020,2010Q2,2010-06-30,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100811000264 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000900,2
두산에너빌리티,034020,2010Q2,2010-06-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100811000264,2
두산에너빌리티,034020,2010Q2,2010-06-30,분기말 종가,75600,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 두산중공업 ; 종가 75600 × 상장주식수 105801067 = 시가총액 7998560665200)",2
두산에너빌리티,034020,2010Q2,2010-06-30,분기말 상장주식수,105801067,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 두산중공업 ; 종가 75600 × 상장주식수 105801067 = 시가총액 7998560665200)",2
두산에너빌리티,034020,2010Q2,2010-06-30,분기말 시가총액,7998560665200,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 두산중공업 ; 종가 75600 × 상장주식수 105801067 = 시가총액 7998560665200)",2
두산에너빌리티,034020,2010Q3,2010-09-30,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001646,2
두산에너빌리티,034020,2010Q3,2010-09-30,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001646,2
두산에너빌리티,034020,2010Q3,2010-09-30,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001646,2
두산에너빌리티,034020,2010Q3,2010-09-30,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001646,2
두산에너빌리티,034020,2010Q3,2010-09-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001646,2
