기업,종목코드,기간,기준일,항목,값(원),값구분,출처,라운드
대우건설,047040,2010Q1,2010-03-31,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000985,7
대우건설,047040,2010Q1,2010-03-31,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000985,7
대우건설,047040,2010Q1,2010-03-31,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000985,7
대우건설,047040,2010Q1,2010-03-31,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000985,7
대우건설,047040,2010Q1,2010-03-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000985,7
대우건설,047040,2010Q1,2010-03-31,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000985,7
대우건설,047040,2010Q1,2010-03-31,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000985,7
대우건설,047040,2010Q1,2010-03-31,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000985,7
대우건설,047040,2010Q1,2010-03-31,분기말 종가,11000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 대우건설 ; 종가 11000 × 상장주식수 325718836 = 시가총액 3582907196000)",7
대우건설,047040,2010Q1,2010-03-31,분기말 상장주식수,325718836,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 대우건설 ; 종가 11000 × 상장주식수 325718836 = 시가총액 3582907196000)",7
대우건설,047040,2010Q1,2010-03-31,분기말 시가총액,3582907196000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 대우건설 ; 종가 11000 × 상장주식수 325718836 = 시가총액 3582907196000)",7
대우건설,047040,2010Q2,2010-06-30,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000777,7
대우건설,047040,2010Q2,2010-06-30,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000777,7
대우건설,047040,2010Q2,2010-06-30,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000777,7
대우건설,047040,2010Q2,2010-06-30,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000777,7
대우건설,047040,2010Q2,2010-06-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000777,7
대우건설,047040,2010Q2,2010-06-30,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000777,7
대우건설,047040,2010Q2,2010-06-30,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000777 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100517000985,7
대우건설,047040,2010Q2,2010-06-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000777,7
대우건설,047040,2010Q2,2010-06-30,분기말 종가,10350,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 대우건설 ; 종가 10350 × 상장주식수 325718836 = 시가총액 3371189952600)",7
대우건설,047040,2010Q2,2010-06-30,분기말 상장주식수,325718836,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 대우건설 ; 종가 10350 × 상장주식수 325718836 = 시가총액 3371189952600)",7
대우건설,047040,2010Q2,2010-06-30,분기말 시가총액,3371189952600,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 대우건설 ; 종가 10350 × 상장주식수 325718836 = 시가총액 3371189952600)",7
대우건설,047040,2010Q3,2010-09-30,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q3,2010-09-30,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q3,2010-09-30,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q3,2010-09-30,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q3,2010-09-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q3,2010-09-30,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q3,2010-09-30,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100816000777,7
대우건설,047040,2010Q3,2010-09-30,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q3,2010-09-30,분기말 종가,11250,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 대우건설 ; 종가 11250 × 상장주식수 325718836 = 시가총액 3664336905000)",7
대우건설,047040,2010Q3,2010-09-30,분기말 상장주식수,325718836,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 대우건설 ; 종가 11250 × 상장주식수 325718836 = 시가총액 3664336905000)",7
대우건설,047040,2010Q3,2010-09-30,분기말 시가총액,3664336905000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 대우건설 ; 종가 11250 × 상장주식수 325718836 = 시가총액 3664336905000)",7
대우건설,047040,2010Q4,2010-12-31,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002737,7
대우건설,047040,2010Q4,2010-12-31,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002737,7
대우건설,047040,2010Q4,2010-12-31,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002737,7
대우건설,047040,2010Q4,2010-12-31,분기별 매출액,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002737 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q4,2010-12-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002737 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q4,2010-12-31,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002737 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q4,2010-12-31,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002737 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115001264,7
대우건설,047040,2010Q4,2010-12-31,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002737,7
대우건설,047040,2010Q4,2010-12-30,분기말 종가,12850,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 대우건설 ; 종가 12850 × 상장주식수 325718836 = 시가총액 4185487042600)",7
