기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트,라운드
키움증권,039490,2010Q1,2010-03-31,분기말 시가총액,1016588040000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100331 (KOSPI, 키움증권 ; 종가 46000 × 상장주식수 22099740 = 시가총액 1016588040000)",금융,13
키움증권,039490,2010Q2,2010-06-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000426,금융,13
키움증권,039490,2010Q2,2010-06-30,분기말 종가,41350,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 키움증권 ; 종가 41350 × 상장주식수 22099740 = 시가총액 913824249000)",금융,13
키움증권,039490,2010Q2,2010-06-30,분기말 상장주식수,22099740,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 키움증권 ; 종가 41350 × 상장주식수 22099740 = 시가총액 913824249000)",금융,13
키움증권,039490,2010Q2,2010-06-30,분기말 시가총액,913824249000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100630 (KOSPI, 키움증권 ; 종가 41350 × 상장주식수 22099740 = 시가총액 913824249000)",금융,13
키움증권,039490,2010Q3,2010-09-30,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101111000190,금융,13
키움증권,039490,2010Q3,2010-09-30,분기말 종가,50300,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 키움증권 ; 종가 50300 × 상장주식수 22099740 = 시가총액 1111616922000)",금융,13
키움증권,039490,2010Q3,2010-09-30,분기말 상장주식수,22099740,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 키움증권 ; 종가 50300 × 상장주식수 22099740 = 시가총액 1111616922000)",금융,13
키움증권,039490,2010Q3,2010-09-30,분기말 시가총액,1111616922000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20100930 (KOSPI, 키움증권 ; 종가 50300 × 상장주식수 22099740 = 시가총액 1111616922000)",금융,13
키움증권,039490,2010Q4,2010-12-31,분기말 자산총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-31,분기말 부채총계,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-31,분기말 총자본(자기자본),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-31,분기별 영업수익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-31,분기별 영업이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-31,분기별 당기순이익(지배),데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-31,분기별 순이자이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-31,분기별 순수수료이익,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-31,분기별 영업활동현금흐름,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-31,분기말 지배지분 자본,데이터 없음(보고서에 연결재무제표 없음),데이터 없음(연결 미수록),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110211000243,금융,13
키움증권,039490,2010Q4,2010-12-30,분기말 종가,58100,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 키움증권 ; 종가 58100 × 상장주식수 22099740 = 시가총액 1283994894000)",금융,13
키움증권,039490,2010Q4,2010-12-30,분기말 상장주식수,22099740,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 키움증권 ; 종가 58100 × 상장주식수 22099740 = 시가총액 1283994894000)",금융,13
키움증권,039490,2010Q4,2010-12-30,분기말 시가총액,1283994894000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20101230 (KOSPI, 키움증권 ; 종가 58100 × 상장주식수 22099740 = 시가총액 1283994894000)",금융,13
키움증권,039490,2011Q1,2011-03-31,분기말 자산총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기말 부채총계,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기말 총자본(자기자본),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기별 영업수익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기별 당기순이익(지배),미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기별 순이자이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기별 순수수료이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기말 지배지분 자본,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q1,2011-03-31,분기말 종가,59400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 키움증권 ; 종가 59400 × 상장주식수 22099740 = 시가총액 1312724556000)",금융,13
키움증권,039490,2011Q1,2011-03-31,분기말 상장주식수,22099740,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 키움증권 ; 종가 59400 × 상장주식수 22099740 = 시가총액 1312724556000)",금융,13
키움증권,039490,2011Q1,2011-03-31,분기말 시가총액,1312724556000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110331 (KOSPI, 키움증권 ; 종가 59400 × 상장주식수 22099740 = 시가총액 1312724556000)",금융,13
키움증권,039490,2011Q2,2011-06-30,분기말 자산총계,6019292892643,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296,금융,13
키움증권,039490,2011Q2,2011-06-30,분기말 부채총계,5306266131783,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296,금융,13
키움증권,039490,2011Q2,2011-06-30,분기말 총자본(자기자본),713026760860,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296,금융,13
키움증권,039490,2011Q2,2011-06-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296,금융,13
키움증권,039490,2011Q2,2011-06-30,분기별 영업이익,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296,금융,13
키움증권,039490,2011Q2,2011-06-30,분기별 당기순이익(지배),26833423518,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296,금융,13
키움증권,039490,2011Q2,2011-06-30,분기별 순이자이익,16117254877,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296,금융,13
키움증권,039490,2011Q2,2011-06-30,분기별 순수수료이익,41453269653,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296,금융,13
키움증권,039490,2011Q2,2011-06-30,분기별 영업활동현금흐름,미확인,미확인,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110628000370,금융,13
키움증권,039490,2011Q2,2011-06-30,분기말 지배지분 자본,703871908562,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296,금융,13
키움증권,039490,2011Q2,2011-06-30,분기말 종가,56100,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 키움증권 ; 종가 56100 × 상장주식수 22099740 = 시가총액 1239795414000)",금융,13
키움증권,039490,2011Q2,2011-06-30,분기말 상장주식수,22099740,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 키움증권 ; 종가 56100 × 상장주식수 22099740 = 시가총액 1239795414000)",금융,13
키움증권,039490,2011Q2,2011-06-30,분기말 시가총액,1239795414000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110630 (KOSPI, 키움증권 ; 종가 56100 × 상장주식수 22099740 = 시가총액 1239795414000)",금융,13
키움증권,039490,2011Q3,2011-09-30,분기말 자산총계,4618229788776,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q3,2011-09-30,분기말 부채총계,3874660752135,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q3,2011-09-30,분기말 총자본(자기자본),743569036641,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q3,2011-09-30,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q3,2011-09-30,분기별 영업이익,42237656974,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121123000206,금융,13
키움증권,039490,2011Q3,2011-09-30,분기별 당기순이익(지배),29817754724,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q3,2011-09-30,분기별 순이자이익,14896015063,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q3,2011-09-30,분기별 순수수료이익,47866052629,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q3,2011-09-30,분기별 영업활동현금흐름,95657310662,계산(누적차감)(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110826000296 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121123000206,금융,13
키움증권,039490,2011Q3,2011-09-30,분기말 지배지분 자본,734261912192,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q3,2011-09-30,분기말 종가,57000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 키움증권 ; 종가 57000 × 상장주식수 22099740 = 시가총액 1259685180000)",금융,13
키움증권,039490,2011Q3,2011-09-30,분기말 상장주식수,22099740,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 키움증권 ; 종가 57000 × 상장주식수 22099740 = 시가총액 1259685180000)",금융,13
키움증권,039490,2011Q3,2011-09-30,분기말 시가총액,1259685180000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20110930 (KOSPI, 키움증권 ; 종가 57000 × 상장주식수 22099740 = 시가총액 1259685180000)",금융,13
키움증권,039490,2011Q4,2011-12-31,분기말 자산총계,3801914639431,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2011Q4,2011-12-31,분기말 부채총계,2979867138291,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2011Q4,2011-12-31,분기말 총자본(자기자본),822047501140,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2011Q4,2011-12-31,분기별 영업수익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q4,2011-12-31,분기별 영업이익,54651597672,계산(연간-3분기누적)(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121123000206,금융,13
키움증권,039490,2011Q4,2011-12-31,분기별 당기순이익(지배),42479930302,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q4,2011-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q4,2011-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364,금융,13
키움증권,039490,2011Q4,2011-12-31,분기별 영업활동현금흐름,-377499253358,계산(누적차감)(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20111125000364 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20121123000206,금융,13
키움증권,039490,2011Q4,2011-12-31,분기말 지배지분 자본,804581309090,공시(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120227000342 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2011Q4,2011-12-29,분기말 종가,54700,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 키움증권 ; 종가 54700 × 상장주식수 22099740 = 시가총액 1208855778000)",금융,13
키움증권,039490,2011Q4,2011-12-29,분기말 상장주식수,22099740,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 키움증권 ; 종가 54700 × 상장주식수 22099740 = 시가총액 1208855778000)",금융,13
키움증권,039490,2011Q4,2011-12-29,분기말 시가총액,1208855778000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20111229 (KOSPI, 키움증권 ; 종가 54700 × 상장주식수 22099740 = 시가총액 1208855778000)",금융,13
키움증권,039490,2012Q1,2012-03-31,분기말 자산총계,3801914639431,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-31,분기말 부채총계,2979867138291,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-31,분기말 총자본(자기자본),822047501140,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-31,분기별 영업수익,568067969332,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-31,분기별 영업이익,168032937108,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-31,분기별 당기순이익(지배),126970672612,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-31,분기별 영업활동현금흐름,61063605156,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-31,분기말 지배지분 자본,804581309090,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q1,2012-03-30,분기말 종가,71000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 키움증권 ; 종가 71000 × 상장주식수 22099740 = 시가총액 1569081540000)",금융,13
키움증권,039490,2012Q1,2012-03-30,분기말 상장주식수,22099740,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 키움증권 ; 종가 71000 × 상장주식수 22099740 = 시가총액 1569081540000)",금융,13
키움증권,039490,2012Q1,2012-03-30,분기말 시가총액,1569081540000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120330 (KOSPI, 키움증권 ; 종가 71000 × 상장주식수 22099740 = 시가총액 1569081540000)",금융,13
키움증권,039490,2012Q2,2012-06-30,분기말 자산총계,4290304012286,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2012Q2,2012-06-30,분기말 부채총계,3471510289546,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2012Q2,2012-06-30,분기말 총자본(자기자본),818793722740,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2012Q2,2012-06-30,분기별 영업수익,-432994082883,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q2,2012-06-30,분기별 영업이익,-157569062573,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q2,2012-06-30,분기별 당기순이익(지배),-118586349738,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233,금융,13
키움증권,039490,2012Q2,2012-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2012Q2,2012-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2012Q2,2012-06-30,분기별 영업활동현금흐름,-24380712383,계산(누적차감)(재작성 반영),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120625000233 ; 재작성 출처: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20130814001247,금융,13
키움증권,039490,2012Q2,2012-06-30,분기말 지배지분 자본,793088182095,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120824000158,금융,13
키움증권,039490,2012Q2,2012-06-29,분기말 종가,61000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, 키움증권 ; 종가 61000 × 상장주식수 22099740 = 시가총액 1348084140000)",금융,13
키움증권,039490,2012Q2,2012-06-29,분기말 상장주식수,22099740,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20120629 (KOSPI, 키움증권 ; 종가 61000 × 상장주식수 22099740 = 시가총액 1348084140000)",금융,13
