기업,종목코드,기간,기준일,항목,구분,원 공시값,원 값구분,원 출처,나중 보고서 값,나중 보고서 출처,라운드
Gartner,IT,2015Q4,2015-12-31,분기말 자산총계,재작성 반영,2174686000,공시,https://www.sec.gov/Archives/edgar/data/749251/000074925116000034/,2168517000,https://www.sec.gov/Archives/edgar/data/749251/000074925117000005/,28
Gartner,IT,2015Q4,2015-12-31,분기말 부채총계,재작성 반영,2307086000,공시,https://www.sec.gov/Archives/edgar/data/749251/000074925116000034/,2300917000,https://www.sec.gov/Archives/edgar/data/749251/000074925117000005/,28
Gartner,IT,2016Q1,2016-03-31,분기별 당기순이익(지배),재작성 반영,40167000,공시,https://www.sec.gov/Archives/edgar/data/749251/000074925116000039/,44987000,https://www.sec.gov/Archives/edgar/data/749251/000074925117000009/,28
Gartner,IT,2016Q1,2016-03-31,분기별 영업활동현금흐름,재작성 반영,8580000,공시,https://www.sec.gov/Archives/edgar/data/749251/000074925116000039/,13331000,https://www.sec.gov/Archives/edgar/data/749251/000074925117000009/,28
Gartner,IT,2016Q2,2016-06-30,분기별 당기순이익(지배),재작성 반영,47911000,공시,https://www.sec.gov/Archives/edgar/data/749251/000074925116000042/,51626000,https://www.sec.gov/Archives/edgar/data/749251/000074925117000015/,28
Gartner,IT,2016Q2,2016-06-30,분기별 영업활동현금흐름,재작성 반영,144734000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/749251/000074925116000042/ ; https://www.sec.gov/Archives/edgar/data/749251/000074925116000039/,148452000,https://www.sec.gov/Archives/edgar/data/749251/000074925117000015/ ; https://www.sec.gov/Archives/edgar/data/749251/000074925117000009/,28
Gartner,IT,2016Q3,2016-09-30,분기별 영업활동현금흐름,재작성 반영,128949000,계산(누적차감),https://www.sec.gov/Archives/edgar/data/749251/000074925116000049/ ; https://www.sec.gov/Archives/edgar/data/749251/000074925116000042/,120480000,https://www.sec.gov/Archives/edgar/data/749251/000074925116000049/ ; https://www.sec.gov/Archives/edgar/data/749251/000074925117000015/,28
